Ground Truth ACE,Median Estimation ACE,Mean Estimation ACE,P5 ACE,P25 ACE,P50 ACE,P75 ACE,P95 ACE,Ground Truth Fre,Median Estimation Fre,Mean Estimation Fre,P5 Fre,P25 Fre,P50 Fre,P75 Fre,P95 Fre
21.48,24.651208921885086,24.664832255754042,19.70340660223487,22.723492341355453,24.651208921885086,26.638250227995584,29.629358668858877,38.61,38.29682008685904,38.246857052927716,34.02936284506141,36.48951754972677,38.29682008685904,39.9658680610587,42.35628175891979
21.83,26.39103465377935,26.334424617519353,21.39969113701643,24.361667411887566,26.39103465377935,28.362028407774787,31.290486805344027,38.61,38.54574856245063,38.53805837447751,34.36893145471711,36.79928937274671,38.54574856245063,40.2137921704114,42.874040713219784
22.28,26.23231558785778,26.318059424984508,21.438438867687502,24.24860411065334,26.23231558785778,28.41535794193519,31.37641206504183,38.61,39.37193473869085,39.370649185407544,35.05516938350311,37.64599048966763,39.37193473869085,41.16412451363679,43.71376450726244
22.8,25.155910574175508,25.20849506337219,19.88560572141501,22.97504157983267,25.155910574175508,27.440088850124624,30.65849383439354,38.61,38.972463686749634,39.03763456241199,34.98707438017878,37.17296417296624,38.972463686749634,40.78470171597166,43.3914266878356
46.75,28.01132263487744,28.053405639043266,22.24728187166179,25.656750516384363,28.01132263487744,30.525721695806514,34.18615584684375,38.61,39.09480991556275,39.056771733149624,34.80119050552108,37.32175077010254,39.09480991556275,40.763438099121224,43.27452128342973
40.89,27.528714630542265,27.667831896797164,21.461292335296235,25.07450722392396,27.528714630542265,30.17796827610411,34.03067919070435,38.61,39.306590178615664,39.38439514264112,34.85044839108839,37.57814070978594,39.306590178615664,41.26436490779545,43.85520744320078
27.11,27.49053362658681,27.444766432016728,20.972658722781716,24.553773740150746,27.49053362658681,30.07162121745924,34.01476363620307,38.61,37.885847482305195,37.853209605163634,33.36289474668281,36.08056158945138,37.885847482305195,39.78352627387663,42.01805868178186
22.99,25.340489344837117,25.374212546800383,18.870774212456688,22.2351127732721,25.340489344837117,28.31225659342668,32.33896575969554,38.61,35.99257754221783,36.09008177558882,31.59705686974231,34.30582260556696,35.99257754221783,37.982312747138046,40.558254835843684
22.38,27.413213801583204,27.436959830989352,20.390517956601663,24.539803600549497,27.413213801583204,30.42289114629616,33.97243098865724,38.61,36.64899873658968,36.62590080443156,32.331400040900974,34.94421497749437,36.64899873658968,38.354448385402236,40.75407942042641
23.61,28.157350867834595,28.29032050951151,21.42024220223859,25.534203742679978,28.157350867834595,31.009890177487577,34.802721097870155,38.61,36.56213165783889,36.46566546766011,32.196821908264006,34.67540671900845,36.56213165783889,38.259635665233226,40.54661974539784
23.76,28.531813999868767,28.489716902695278,21.15145638654218,25.389788238040406,28.531813999868767,31.56032493321603,35.75765739660036,38.61,36.300338526565056,36.353684244916764,32.439162260257305,34.80448983190529,36.300338526565056,37.99442075618637,40.52014913760659
23.76,28.023730470534154,28.074055967196763,20.43752205307727,25.059050424354965,28.023730470534154,31.08884992508729,35.731379004866284,40.33,37.79753141947171,37.84787761383663,34.00148678799789,36.34591329763953,37.79753141947171,39.49282209464058,41.59492348573713
24.31,32.5593134621527,32.84213897387676,16.966973107585886,25.885165918384217,32.5593134621527,39.67680498129188,50.24869908696551,40.33,42.10730211029882,42.15226844189259,38.808226529092885,40.592661934209104,42.10730211029882,43.66005312023967,45.783172822177114
24.78,29.74804920869147,29.87178308795393,13.533631642442923,21.89127274809877,29.74804920869147,37.33682146679308,47.68539898816943,40.33,40.73275362765484,40.719583685315165,37.49175763507246,39.28097868579946,40.73275362765484,42.150892280600544,43.84340143349184
28.97,26.06900327987985,26.45540373138431,8.6801932598907,18.979471220600402,26.06900327987985,33.936190713277114,44.930959441603164,40.33,42.18531251362624,42.179257867833535,38.83531760523653,40.711446210905784,42.18531251362624,43.46937798546189,45.520082823143
31.17,29.567430672377597,29.52270322808582,13.547199128765351,22.935942703254796,29.567430672377597,36.11166291604718,46.460524099722846,40.33,43.362977772334744,43.322907066464325,39.993930938007026,42.050181025011554,43.362977772334744,44.64059197889033,46.593075150237894
31.26,26.544846532529846,26.76247311065743,9.590047411912247,19.951003115317462,26.544846532529846,34.07535534336188,43.58704827108649,40.33,42.86912153093275,42.86979987917893,39.96512485041585,41.623863525151734,42.86912153093275,44.128458487436035,45.89294721485423
28.96,29.88077527986414,29.56045384332287,7.370974548790116,19.923465728327955,29.88077527986414,38.39154970806154,51.77929065253477,40.33,42.71429628895227,42.67748902186018,39.50748161645583,41.2914150356348,42.71429628895227,43.96223574785205,45.78990151023841
23.21,27.949848969702145,28.0939241999316,4.136210973527354,17.858899643690478,27.949848969702145,38.52129936186742,51.730544870566064,40.33,42.01585181162585,42.02686896651604,39.07732930424267,40.795054687182116,42.01585181162585,43.25580590177174,45.077930982031766
24.78,23.473687053500782,23.387381984487323,1.0614428136744551,14.241879068171329,23.473687053500782,32.566934743529096,46.25980595901133,40.33,41.25977065363993,41.30156047363973,37.83611738434825,39.76918567654164,41.25977065363993,42.885232638533644,44.70523618067027
24.27,27.768823990954857,27.474075788495675,3.8106361637048627,18.147075387093025,27.768823990954857,37.82677355520603,50.78256809089173,40.33,41.79111659719774,41.790103918533774,37.949296053718264,40.31807940065892,41.79111659719774,43.28550845686203,45.492869858812995
23.92,26.25041651030199,26.336309438139683,1.5941893296212586,15.914288920951918,26.25041651030199,36.8468047971112,50.42663902312054,40.33,42.104829629483305,42.11012282883901,38.22931372235408,40.51681723165942,42.104829629483305,43.55401101790662,46.08646763379594
24.85,22.937952548472822,23.178381595440943,-2.77627475239683,13.110053424452417,22.937952548472822,33.96422022803414,47.24595121352024,40.33,42.18069353195688,42.0930367693997,37.84450621840792,40.45136983622152,42.18069353195688,43.86496761874,45.97739967441908
36.08,24.44706815200047,24.387423069702255,-0.22170911628288545,14.105799743008248,24.44706815200047,34.6266474912585,48.930944779369106,41.52,43.08510816272475,43.08081173834508,39.06271008762924,41.3317508705405,43.08510816272475,44.84838983972499,47.20175821065608
36.65,30.345566777580615,30.30111102127018,4.73750507306479,19.598251072773678,30.345566777580615,40.15393004653288,56.52480762506351,41.52,43.00153789635114,43.06774297021578,38.74208641352008,41.2777368762733,43.00153789635114,44.87111814583237,47.3775371905401
35.95,28.838313505803242,28.493005273391287,1.6812076044139759,18.460037013293686,28.838313505803242,39.24894650959368,53.21650176918938,41.52,42.01196228270146,42.00181844948196,37.54280309076228,40.256803481669316,42.01196228270146,43.85843197902618,46.27623245851455
35.91,27.161710529613423,27.15510535329582,1.5695067995224008,15.615250906234934,27.161710529613423,37.726027917495585,53.71498738893455,41.52,42.60958416482865,42.698627469195436,37.92771033340548,40.753954769831026,42.60958416482865,44.72408558073212,47.50961351789619
36.43,28.39451270438353,28.267519906694318,2.9597438916807284,17.41797429104261,28.39451270438353,38.92878688336023,53.21841447817146,41.52,44.46891325118567,44.384782147380406,38.779047922541054,42.08652252313729,44.46891325118567,46.65145901327871,49.732768291683556
36.46,36.3634386956728,36.412364884243516,10.949733823635484,26.828404694254814,36.3634386956728,46.15591172459676,61.80717846521201,41.52,44.83615698098181,44.82849723493812,38.79603559754363,42.16080987626505,44.83615698098181,47.40194052234266,51.05538239874071
36.05,33.88474584857363,33.78807416915112,6.6511963597008625,22.81570710582116,33.88474584857363,44.93237151062374,59.44895795778734,41.52,42.766831551319314,42.9355335896248,36.78750561966463,40.46860536388655,42.766831551319314,45.481202776350855,49.079388541292246
36.14,34.206379798458784,34.78793862139064,7.386374503574825,23.69148788841929,34.206379798458784,45.872435227980844,62.34946073828239,41.52,43.90512940308501,43.99707181073773,37.59674595938276,41.165369532752266,43.90512940308501,46.74518313915283,50.861312153443066
36.19,33.59884186501874,33.857178097603274,7.609260052142475,22.12355173482132,33.59884186501874,45.147303586705846,60.937987888173545,41.52,43.06447633279629,43.15333466288657,36.14097758936269,40.3018177896809,43.06447633279629,46.11467453150831,49.87209658922898
38.28,30.706892430407606,30.89555422785449,2.5192026389762767,20.63614768180196,30.706892430407606,41.93629736902585,56.86576968064036,41.52,44.805404212884476,44.70929077149344,37.67722251121549,41.66224843676595,44.805404212884476,47.7638013825315,51.74812545290438
38.5,31.005696938261003,31.468022639967263,5.129215997283985,20.34702002364324,31.005696938261003,42.9297109614954,58.84321093783357,41.52,46.09481552309069,46.07628924826336,38.99956130475689,43.093918367476384,46.09481552309069,49.132831739867974,53.23057568173833
38.54,32.308804165563515,32.659376026978705,5.369895460004045,21.09293042315676,32.308804165563515,44.22323112149934,60.297069702937364,41.52,46.4651265818208,46.495878420559535,38.66675781989955,43.187981677737696,46.4651265818208,49.65056560992299,54.39546680668403
36.55,27.435106637543697,27.943311944338607,-0.16565058578330522,16.433295943288726,27.435106637543697,38.69571620794619,57.40923524134017,47.46,45.073771691519475,45.023872442640545,36.94744779326267,41.94261912380963,45.073771691519475,48.266822959339066,52.49630680691826
38.38,28.18543675807564,28.33694341896225,0.46232496249958793,16.05067229737574,28.18543675807564,40.412294066201866,56.7131615048163,47.46,43.97963955212185,44.090249606431556,36.09587674370667,40.70262439684219,43.97963955212185,47.421890488087094,51.741066510215965
38.35,27.128896677653103,26.957425609070416,-1.9752752023030777,15.002832026422652,27.128896677653103,38.920432647533055,55.87128286228843,47.46,43.2557948463413,43.33627526780852,35.73218803764573,39.83961983404511,43.2557948463413,46.49305372062276,51.285865529983454
