Ground Truth ACE,Median Estimation ACE,Mean Estimation ACE,P5 ACE,P25 ACE,P50 ACE,P75 ACE,P95 ACE,Ground Truth Fre,Median Estimation Fre,Mean Estimation Fre,P5 Fre,P25 Fre,P50 Fre,P75 Fre,P95 Fre
21.48,24.642255165312903,24.571001921995673,19.349043595098305,22.627708252105634,24.642255165312903,26.77724687807728,29.38463329951378,38.61,37.94637127574606,38.06959448773865,33.23347498070179,36.223308896375784,37.94637127574606,40.00237636470956,42.79399755688282
21.83,26.19955482956088,26.170096923173293,21.116316049886755,23.98178317676235,26.19955482956088,28.329804501787976,31.26136575278735,38.61,38.36942804690315,38.363070177149346,33.604750882299044,36.36581543276131,38.36942804690315,40.39580865388173,42.93061640975668
22.28,26.05028085667244,26.09261485529486,20.748813773552595,23.703875429338794,26.05028085667244,28.3435930969056,31.65772881900535,38.61,39.070267449492164,39.07383296262894,34.34415626310721,37.123924534023885,39.070267449492164,41.138197617648046,43.48569700736694
22.8,25.207186419014047,25.2161450670171,19.26437563100584,23.010522292132393,25.207186419014047,27.612986568098187,31.15677672094315,38.61,38.88957042261505,38.91574134875565,34.33321366447102,36.82426570194467,38.88957042261505,40.951089221756604,43.649503989881914
46.75,28.107411058648744,28.14239704179377,22.143184271673476,25.574807445223968,28.107411058648744,30.717337904438125,34.15667843197169,38.61,38.83776013799233,38.80823893711887,33.91818000649878,36.820531544594644,38.83776013799233,40.79390267331882,43.510463210955535
40.89,27.472940121869872,27.49718820418679,21.062403652556508,24.714374812674997,27.472940121869872,30.360581513322312,33.773060715384126,38.61,39.26373807701876,39.27390780161474,34.53204610834116,37.1984065327297,39.26373807701876,41.206260399251306,44.00808653493686
27.11,27.13664609106732,27.206603200932364,20.42573257192697,24.395824699960855,27.13664609106732,30.045904623803665,34.42202867196795,38.61,37.686606169162246,37.63550976871867,32.95249113796448,35.4518650419582,37.686606169162246,39.544125633151765,42.467485192283846
22.99,25.23307186754002,25.21664462102402,17.84523474820875,22.370386386531365,25.23307186754002,28.027758976401625,32.26523587373434,38.61,36.05093344719962,35.98534059231897,31.15101057257785,33.917409673491846,36.05093344719962,38.0242499610681,40.84272000377774
22.38,27.347324836752705,27.33864997872573,19.781559006205093,24.15694204737114,27.347324836752705,30.604537605939377,34.529883663804995,38.61,36.52209030480734,36.4109877702866,31.581903550548827,34.41895817148206,36.52209030480734,38.32406438262856,41.07040939040596
23.61,28.13615664603483,28.081686803930314,20.5482416995328,25.195889635223566,28.13615664603483,30.788371384114754,35.08618604909217,38.61,36.39827079852067,36.429157731363155,32.078197700056926,34.66111784584818,36.39827079852067,38.2920476877887,40.86096601986902
23.76,28.392789133058134,28.506994084103148,20.79890891449508,25.541955376752934,28.392789133058134,31.548142662614502,36.53901871068433,38.61,36.32066123467906,36.36607084698936,31.998193615960794,34.6058581675165,36.32066123467906,38.26326334241962,40.89182438687411
23.76,28.03300272382981,27.932149011358103,19.92099454735302,24.543910737062518,28.03300272382981,31.203299780277803,35.962132804798564,40.33,37.68342027526745,37.644716364245916,33.745451650514426,35.932527569559454,37.68342027526745,39.33742813455468,41.43670103793015
24.31,31.821538519786372,32.120869986947454,13.916135639053529,25.040826365751315,31.821538519786372,39.4293976466449,51.21494829155043,40.33,41.84881477985164,41.889010552559874,37.969760442141855,40.36502373778464,41.84881477985164,43.45002002241603,45.79326461765079
