ACE_resid,Freq_resid
-3.919239,0.010948181
-31.495152,0.007972717
9.048006,0.008865356
16.516113,0.009174347
-7.3360996,0.0035820007
-52.820076,-0.0030517578
-79.408646,-0.01171875
-103.764496,-0.01977539
-88.65891,-0.02280426
-104.8486,-0.024421692
-117.364525,-0.02022934
-68.36809,-0.013702393
-46.322533,-0.009056091
-31.815983,-0.0055503845
-10.390558,-0.0035629272
7.8004303,-0.0005455017
3.7948265,-0.003276825
-37.74681,-0.006954193
-82.726944,-0.016746521
-85.40114,-0.015514374
-69.34619,-0.015468597
-82.89845,-0.016124725
-92.31797,-0.015628815
-128.01405,-0.017642975
-122.16356,-0.014717102
-88.91799,-0.012878418
-92.11275,-0.010372162
-93.99974,-0.007434845
-87.24439,-0.005531311
-72.08571,-0.005706787
-58.04351,-0.0030517578
-36.897964,-0.0033454895
-26.610214,-0.0036354065
-13.597507,-0.001411438
-5.0972786,0.0031547546
16.737427,0.0071907043
12.854942,0.006828308
3.3486252,0.003364563
32.889763,0.0052757263
18.751984,0.0051574707
16.953743,0.004928589
3.2657547,0.0037498474
5.079376,-0.000957489
-7.385269,-0.0035133362
-11.133324,-0.003856659
4.2890396,-0.002796173
-15.055763,-0.0042533875
-32.598263,-0.00787735
-13.60833,-0.00982666
-10.443939,-0.009029388
-18.51146,-0.005672455
21.857155,0.0025520325
59.756927,0.009719849
35.417736,0.008560181
35.294865,0.007888794
37.954514,0.0041046143
38.012794,0.0031356812
72.99764,0.008197784
101.687355,0.011501312
132.66432,0.019329071
109.37183,0.017665863
99.794525,0.01146698
95.85675,0.0033493042
70.9148,0.0014801025
71.90399,0.00089645386
104.94415,0.0058135986
126.23869,0.012748718
165.58032,0.017353058
173.73553,0.019989014
176.53958,0.018375397
165.07275,0.01802826
172.4222,0.016921997
155.67917,0.0136909485
122.01317,0.0068244934
82.1342,-0.0009536743
34.176323,-0.010738373
24.872116,-0.013038635
33.432037,-0.011047363
14.791336,-0.006790161
38.119423,-0.00092315674
86.54692,0.010974884
107.27352,0.015537262
79.15917,0.014930725
90.26527,0.01776123
98.30146,0.01518631
57.738388,0.006061554
31.081108,0.0028457642
12.521973,0.00020980835
6.178467,-0.0006942749
2.9190369,-0.00023651123
52.717842,0.0024032593
78.14828,0.007843018
56.582672,0.005378723
70.57096,0.0046463013
112.64564,0.0075531006
73.9829,0.0046310425
68.31683,0.006298065
79.67995,0.008792877
97.53301,0.010875702
95.07687,0.010112762
90.60411,0.008712769
85.70446,0.0060310364
91.0066,0.008918762
86.530304,0.005947113
52.842064,0.0013237
1.8643646,-0.004562378
-14.055878,-0.00440979
-28.2388,-0.0050697327
-36.359833,-0.004299164
-70.12692,-0.005584717
-83.60281,-0.008522034
-87.63211,-0.0066070557
-88.468414,-0.0048179626
-106.20715,-0.0061073303
-111.36197,-0.008777618
-90.82559,-0.0066223145
-63.218628,-0.0031585693
-54.8181,-0.0024261475
-48.894928,-0.0018043518
-54.77179,-0.004173279
-48.181274,-0.0054244995
-41.041718,-0.00390625
-23.891083,-0.0036697388
-2.8358307,-0.0024414062
-5.5259247,-0.002796173
-11.448624,-0.0056419373
-32.061836,-0.0102882385
-8.344154,-0.008125305
0.84726715,-0.009246826
8.691635,-0.009029388
43.030403,0.0036888123
54.64759,0.009124756
56.457626,0.010520935
66.249344,0.01084137
64.496216,0.007949829
65.018845,0.009124756
43.03267,0.0040893555
46.99202,0.0028152466
35.51979,0.0023002625
55.44391,0.005706787
59.21518,0.0055885315
44.508003,0.001625061
1.5373001,-0.0043563843
21.14273,-0.0015563965
-6.0726166,-0.0051956177
-30.097908,-0.01309967
