ACE_resid,Freq_resid
-4.7283173,-0.005290985
-21.212463,-0.0028381348
-45.794205,-0.0045928955
-42.480087,-0.0030097961
-2.694458,0.001335144
-7.8667145,0.0015602112
-18.352127,-0.0026779175
-20.485909,-0.0016593933
-14.121094,-0.002166748
-28.93866,-0.0042915344
-33.10881,-0.0022659302
-38.831635,-0.0070762634
-36.202087,-0.008880615
-54.109528,-0.010189056
-34.544388,-0.0071105957
8.38118,-0.0039138794
22.888222,-0.0055274963
17.292915,-0.00491333
-14.816635,-0.012271881
-21.9404,-0.009994507
13.775131,-0.0023727417
25.646408,0.0030441284
49.437828,0.005584717
15.940392,0.004863739
40.276764,0.0016593933
44.780655,-0.0025749207
26.530792,-0.0035133362
53.47042,0.00063323975
23.798477,-0.0039596558
-16.081253,-0.014186859
-20.772232,-0.005996704
1.7525482,-0.00044631958
8.375168,0.00038909912
-6.893364,0.0025558472
-10.863281,0.0030670166
-10.96283,0.0032577515
2.5397034,0.004219055
-53.50775,-0.0005683899
8.3016205,-0.00062942505
2.83918,0.009159088
42.753006,0.017505646
43.20114,0.019104004
20.624344,0.014282227
35.626846,0.0116539
50.197495,0.011173248
20.47599,-0.0025482178
-8.165649,-0.007331848
12.533295,-0.005569458
29.260986,-0.008647919
20.737198,-0.01039505
36.421448,-0.012260437
12.0781555,-0.013339996
43.41562,-0.011821747
18.829887,-0.010097504
62.80992,-0.008563995
30.981781,-0.010932922
37.42218,-0.010204315
30.536194,-0.009719849
33.64792,-0.006793976
35.787506,-0.0024719238
24.706253,0.0011177063
92.34587,0.011268616
70.1048,0.008342743
54.203323,0.005241394
57.90535,0.005821228
25.173004,0.0043640137
53.892395,0.007991791
59.028046,0.0131492615
31.897797,0.013179779
21.749557,0.01341629
24.686905,0.010669708
-25.096115,0.0064697266
-21.318695,0.0057754517
13.801743,0.0074005127
22.193954,0.009029388
31.656616,0.0054473877
-33.8674,-0.0027503967
-34.478317,-0.0035133362
-39.07524,-0.004261017
-47.92479,-0.0058555603
-13.870071,-0.0023269653
-24.655716,0.0030059814
-15.733093,0.005077362
9.271271,0.006565094
-22.004562,-0.0020523071
-46.163742,-0.006843567
-28.328201,-0.00982666
-28.199844,-0.012680054
-55.146698,-0.012298584
-31.273895,-0.012134552
-27.038528,-0.009262085
-3.7355194,-0.0061836243
-4.612892,-0.008056641
-23.510101,-0.010791779
13.893555,-0.0063285828
-20.742905,-0.007171631
-16.956543,-0.009643555
-5.120514,-0.010498047
-11.794998,-0.009380341
-11.011635,-0.004840851
9.095673,4.5776367e-05
19.730133,0.0027656555
11.885094,0.0040245056
3.1063843,0.004119873
-34.561577,0.00061035156
-55.602036,0.0005264282
-57.795105,-0.0035552979
-53.275566,-0.0048446655
-48.891243,-0.0052337646
-85.11243,-0.010128021
-65.92813,-0.006755829
-28.568413,-0.002319336
-41.374985,-0.0020637512
-10.020859,-0.0034751892
3.6814423,-0.0043029785
20.180786,0.0019226074
41.856323,0.010032654
66.45819,0.013950348
51.325073,0.014217377
79.442604,0.01852417
87.98685,0.016654968
64.57752,0.01543808
7.0932236,0.005420685
23.777954,0.003967285
38.735245,0.0055236816
28.64386,0.002998352
9.372269,0.0063934326
30.0783,0.0065727234
39.042915,0.013160706
30.641602,0.017475128
19.44458,0.012805939
-17.235687,0.007862091
-23.641785,0.006008148
19.854095,0.0046463013
28.110641,0.0075683594
60.591965,0.014381409
67.8716,0.016685486
47.108017,0.013660431
-10.674927,0.008842468
4.1641235,0.011638641
17.282059,0.011489868
31.70964,0.008785248
51.16053,0.012184143
36.94626,0.009685516
31.25573,0.008144379
31.598892,0.010684967
48.81105,0.0093688965
52.884796,0.01108551
63.74019,0.011165619
80.14833,0.014781952
91.506226,0.0158844
91.56938,0.014705658
132.72946,0.017082214
129.70598,0.009159088
74.973816,-0.0013999939
39.35006,-0.006629944
5.789238,-0.009426117
-6.209976,-0.011425018
-26.942596,-0.016113281
-20.238678,-0.01789093
-12.526794,-0.018447876
-16.610367,-0.015010834
-25.972763,-0.015720367
-8.773605,-0.007419586
-7.3750916,-0.002155304
9.231827,0.0014381409
12.578751,0.0024414062
10.184525,0.0029335022
10.02507,0.0079422
44.73082,0.012794495
69.8226,0.010940552
61.526154,0.008029938
60.567734,0.008171082
75.21831,0.013195038
88.09488,0.019706726
98.084274,0.024059296
65.017166,0.015159607
66.714066,0.009521484
