ACE_resid,Freq_resid
18.896284,0.0012664795
15.631088,0.0026855469
8.9115925,0.0014381409
-11.790146,-0.0021324158
-23.97712,-0.00888443
-59.06714,-0.010261536
-91.46511,-0.010433197
-74.887085,-0.0025901794
-61.908936,0.0008506775
-51.321205,0.005783081
-48.21998,0.012794495
-15.805149,0.015357971
-43.964355,0.01638031
-49.159348,0.014003754
-32.91616,0.013446808
-20.776741,0.013427734
0.6992302,0.017253876
-30.60329,0.011112213
-47.534485,0.006412506
-27.388695,0.006839752
-10.193024,0.006111145
8.346283,0.0058174133
15.137894,0.004085541
19.690857,0.003753662
10.130095,0.002998352
13.427494,-1.1444092e-05
14.946308,-0.00065612793
14.937344,0.006351471
47.628597,0.013763428
31.686596,0.0153160095
29.234762,0.011577606
14.202232,0.007419586
3.9124565,0.0051727295
-5.929222,-0.002002716
-36.898228,-0.0060539246
-47.15887,-0.008743286
-48.400887,-0.008769989
-33.442383,-0.005168915
-46.69034,-0.0045928955
-35.52543,-0.006664276
-32.623714,-0.008167267
-54.10144,-0.008960724
-2.6493034,-0.007850647
9.710056,-0.007587433
18.772259,-0.0086250305
0.13308334,-0.008464813
54.516285,0.0024375916
115.88483,0.010120392
106.40787,0.013957977
131.13393,0.017044067
124.774185,0.016578674
115.926796,0.016376495
96.14963,0.013866425
97.48639,0.010883331
76.09601,0.006801605
57.418198,0.0058059692
55.916004,0.0037345886
32.534454,-0.0012741089
-2.6989632,-0.006629944
10.289654,-0.0047454834
-5.227806,-0.003414154
-21.073227,-0.002773285
-55.93608,-0.0031967163
-52.38984,-0.00844574
-72.84047,-0.009239197
-66.39776,-0.008522034
-65.59972,-0.013240814
-61.007034,-0.011859894
-50.94082,-0.0072669983
-30.273827,0.0008201599
56.330498,0.0084114075
64.37993,0.0116539
59.2191,0.012523651
62.389183,0.013607025
68.88178,0.013004303
98.40239,0.015277863
98.76317,0.01492691
90.526535,0.010520935
72.56573,0.008495331
78.44351,0.008998871
56.338013,0.008071899
44.24166,0.00881958
21.541435,0.0034866333
-2.7758293,0.000118255615
8.000816,-0.00021743774
-41.938248,0.00062179565
-40.35501,-0.0004386902
-0.79898834,0.0012207031
18.527626,0.0033416748
-9.012833,0.00207901
-14.827209,0.0029678345
-3.9919739,0.0019226074
-47.36123,-0.0027503967
-52.12506,-0.0044555664
-28.270752,0.0004234314
-2.0984344,-0.0024719238
-12.97303,-0.007045746
-12.112183,-0.0062675476
-0.7307434,-0.0075187683
-29.03812,-0.00390625
-39.75106,-0.0039520264
-5.1173477,-0.0014877319
-10.533051,0.006008148
-7.1820908,0.012901306
15.202072,0.021141052
54.526314,0.024147034
63.78858,0.02432251
116.261566,0.022563934
116.85777,0.017803192
101.58375,0.013134003
84.07708,0.008068085
95.45211,0.01002121
116.6856,0.016391754
116.016556,0.019641876
138.45305,0.019931793
156.2194,0.02230072
128.77744,0.023899078
114.368164,0.018218994
126.96304,0.013839722
105.45911,0.009601593
79.54252,0.0032691956
47.11647,-0.0020179749
-13.342743,-0.005924225
-36.481705,-0.0027236938
-32.78264,0.0004234314
3.3414307,0.005493164
-9.255508,0.005569458
-33.31523,0.00038528442
-10.836716,0.0012741089
13.444733,0.006225586
10.813217,0.0056648254
29.238464,0.0026168823
32.177383,0.003856659
2.0354614,0.0028839111
26.083893,0.00541687
16.525696,0.00730896
64.842575,0.01626587
64.89026,0.013889313
80.940506,0.007762909
37.354523,0.0001411438
11.257233,-0.004070282
-7.1466446,-0.007736206
-39.421143,-0.012203217
-55.873016,-0.014099121
-73.51463,-0.011268616
-27.068192,-0.004611969
-26.240341,-0.0053100586
-47.37358,-0.0033912659
-23.265,-0.0018234253
-12.830017,-0.00016784668
13.406799,0.0020751953
