ACE_resid,Freq_resid
-65.84393,-0.0073509216
-104.186935,-0.0048065186
-85.8123,-0.005378723
-97.818436,-0.005180359
-66.19241,-0.0019760132
-40.860775,-0.0005302429
-35.15888,5.722046e-05
-32.530903,0.0005683899
-24.963547,-0.0036315918
-53.239952,-0.0072288513
-110.97476,-0.012588501
-92.05785,-0.015628815
-86.889114,-0.018100739
-70.99901,-0.011295319
-2.9509087,0.0050239563
7.90263,0.015197754
60.386204,0.02275467
42.952763,0.020763397
-5.210537,0.008670807
-58.04723,-0.0020637512
-78.88794,-0.008853912
-83.70146,-0.010124207
-98.46945,-0.0097846985
-120.73194,-0.008090973
-94.42009,-0.0045776367
-42.29658,-0.0037345886
-40.603283,0.0010147095
-20.048801,0.0063056946
-17.918682,0.005947113
-48.821598,-0.00046539307
-16.8549,-0.0011253357
-42.708813,-0.004131317
-27.745373,-0.003627777
-15.718494,-0.006511688
-14.7676735,-0.0076828003
-19.43015,-0.004837036
-36.538082,-0.008304596
-42.5926,-0.009380341
-45.232433,-0.009124756
-26.056171,-0.006652832
-26.455585,-0.0025177002
11.996906,0.00075149536
-17.47173,0.004753113
-0.5922508,0.0061798096
11.040226,0.0045318604
-17.456615,-0.0007247925
-6.1625633,-0.0041236877
-21.182713,-0.008785248
-20.816158,-0.009399414
-10.916309,-0.0044441223
-19.399815,-0.0040893555
5.1103554,0.00075149536
21.813404,0.0031394958
28.473537,0.0035095215
8.855564,0.0014419556
-3.0843086,0.0017814636
-14.455639,0.0020561218
5.268833,-7.6293945e-05
25.486965,0.0026474
33.166325,0.005012512
23.528728,0.0046081543
9.391087,0.0058784485
11.870754,0.0079422
13.772007,0.013038635
21.08842,0.01134491
38.806965,0.015666962
50.802174,0.01618576
39.012783,0.014728546
29.387081,0.009586334
2.9625053,0.0040664673
-8.36195,-0.0025901794
-36.37693,-0.0075416565
-40.737057,-0.006679535
-38.356514,-0.007247925
-72.21278,-0.010398865
-66.02867,-0.0128479
-43.02696,-0.01341629
-46.771526,-0.012870789
-26.029697,-0.010498047
-12.618191,-0.0034980774
11.244389,0.0015563965
2.671051,0.0024223328
13.53017,0.0018157959
15.885082,0.0029640198
2.1798134,-0.0013580322
-13.06517,-0.008392334
-29.104069,-0.012294769
-17.61427,-0.0117378235
-12.084766,-0.009902954
21.435482,-0.0012359619
36.59364,0.0029182434
35.48124,0.0031929016
19.44357,-0.0019950867
2.037899,-0.0094566345
13.772541,-0.011203766
-14.49403,-0.016529083
-32.659027,-0.018287659
-65.73462,-0.019325256
-58.304066,-0.01769638
-55.856396,-0.014968872
-60.770115,-0.012123108
-56.243004,-0.013313293
-87.9882,-0.01758194
-85.083984,-0.013065338
-53.35854,-0.005630493
-31.962406,0.0033912659
-16.538454,0.011039734
-12.889053,0.015224457
0.37472534,0.019088745
-7.274538,0.023487091
-6.53841,0.022159576
-11.622253,0.020282745
-5.0619164,0.01851654
-28.078411,0.014831543
1.798542,0.013317108
-31.633701,0.004470825
-40.825138,0.0022201538
-33.551342,0.0010223389
-21.659512,0.0037612915
-14.707775,0.006549835
-26.895214,0.005012512
-39.139374,0.0030784607
-37.816853,0.006164551
-11.136105,0.009716034
0.1120491,0.008686066
21.549984,0.013195038
39.97565,0.015556335
38.257343,0.014923096
25.208584,0.010822296
30.04475,0.010719299
39.774403,0.01354599
34.309856,0.014011383
13.585194,0.011791229
-18.264835,0.00258255
-3.0254097,0.0014305115
-11.821896,-0.0023841858
7.0941887,-0.001991272
18.34428,-0.0050086975
-13.817837,-0.010345459
1.8769112,-0.006378174
-19.763607,-0.004295349
-9.708206,-0.004623413
5.6277733,-0.0055503845
7.9601097,-0.005634308
-18.147888,-0.0077590942
18.816353,-0.0044822693
28.512989,-0.0026512146
24.643314,-0.00092315674
25.388195,-0.00047683716
8.59737,0.0023536682
16.870235,0.0034675598
2.5689087,0.003967285
4.9270287,0.0028266907
-28.491978,0.0014152527
-60.078793,-0.005130768
-38.944653,-0.0087890625
-31.286354,-0.006385803
-22.086712,-0.0016403198
-4.8657684,0.002128601
-6.617733,0.0011901855
-26.458914,-0.0008659363
-48.33237,-0.0064849854
-36.45619,-0.007045746
-32.00086,-0.010196686
-17.278988,-0.007938385
6.6109886,-0.008674622
26.300674,-0.0054779053
-3.6818466,-0.010261536
11.639641,-0.014282227
7.13739,-0.015659332
25.9468,-0.010318756
12.213711,-0.007160187
22.433767,-0.0032958984
59.48294,0.00024414062
42.00889,0.0012550354
39.087093,0.0037002563
22.789783,-0.0044555664
27.537212,-0.010177612
-1.942749,-0.011306763
7.124344,-0.011428833
-33.07496,-0.011001587
-48.58622,-0.016086578
-22.061237,-0.013591766
-26.636932,-0.013751984
-7.5492764,-0.011219025
-0.22916412,-0.005882263
50.804203,0.003452301
92.70213,0.015075684
88.16394,0.016403198
67.421135,0.013046265
51.849117,0.009414673
87.76978,0.012588501
67.96942,0.010574341
109.6732,0.013038635
70.79083,0.010101318
79.91344,0.006755829
87.02528,0.008274078
33.285534,0.0047721863
32.651833,0.0040245056
46.0949,0.0033607483
35.766964,-1.5258789e-05
-3.7764816,-0.006614685
2.0130768,-0.0048294067
18.475769,-0.0015144348
45.32927,-0.0021514893
82.27161,0.0050735474
88.13014,0.0128593445
117.621544,0.024909973
108.29142,0.027576447
146.84229,0.029945374
141.71976,0.030124664
93.863884,0.023097992
88.1712,0.011505127
60.625015,0.006816864
33.110016,0.0020217896
8.548737,0.0011367798
2.6009216,-0.00047302246
17.069313,0.0020103455
52.333298,0.011104584
59.30539,0.015598297
19.108627,0.012004852
-3.1867523,0.0023040771
-11.643829,-0.0052108765
-24.22493,-0.006931305
-35.167404,-0.010250092
-19.642456,-0.010440826
-2.419403,-0.008155823
6.490059,-0.0019950867
2.4306946,-0.0002861023
-6.0726624,-0.0037879944
-14.553284,-0.011810303
-15.362419,-0.0184021
-40.479782,-0.01752472
-28.156021,-0.011886597
-1.8115463,-0.0033340454
44.891808,0.0012550354
30.886124,0.0036506653
35.752983,0.0068740845
49.82428,0.0128593445
75.149635,0.020133972
69.21648,0.01771164
75.31857,0.017780304
49.128906,0.018032074
