ACE_resid,Freq_resid
49.31868,0.018543243
60.987106,0.023731232
59.815155,0.024898529
46.881233,0.023864746
34.06527,0.020275116
23.91423,0.017570496
-16.599777,0.010387421
-4.7246323,0.010211945
33.02366,0.01259613
39.82907,0.018138885
66.37259,0.027755737
67.879074,0.028015137
49.286293,0.024738312
32.87703,0.019756317
44.71219,0.017707825
60.780975,0.020175934
99.58635,0.030445099
92.03539,0.029090881
59.311646,0.02104187
64.28423,0.022087097
66.77447,0.023849487
75.61335,0.02205658
55.89258,0.018047333
22.722404,0.012573242
22.361961,0.0115356445
55.464905,0.017147064
53.677277,0.022506714
79.3184,0.030471802
59.512825,0.026546478
46.81035,0.022369385
53.91266,0.019073486
20.717957,0.0121154785
5.5850067,0.007247925
-18.396072,0.0013046265
2.6548157,0.00046157837
-29.265198,-0.0015525818
-9.060059,0.0046920776
12.01104,0.012496948
-9.050049,0.011184692
-62.545685,0.0031394958
-61.42424,0.0009765625
-45.966217,0.0044784546
-7.831772,0.01089859
-4.178749,0.01209259
-34.589615,0.0072517395
-40.60472,0.006877899
-47.816895,0.010723114
-49.759552,0.011047363
-39.141068,0.011219025
-52.050232,0.008544922
-57.083023,0.0070381165
-47.42865,0.0062026978
-49.111206,0.0053253174
-39.172394,0.008480072
-53.579636,0.004470825
-92.77838,0.0005645752
-93.49704,0.0027046204
-86.36994,0.0036582947
-95.679565,0.0016822815
-73.00458,0.0060806274
-46.531414,0.009555817
-15.534615,0.011959076
-3.1950607,0.011310577
9.549953,0.012451172
17.719116,0.013343811
-14.444836,0.008586884
-44.389915,0.0031852722
-41.091286,0.0013618469
-42.61297,0.0019302368
0.6712036,0.007797241
-9.071487,0.0083351135
-23.916214,0.008674622
-28.442299,0.0090065
-30.1801,0.00573349
-22.661953,0.009662628
-35.963753,0.0037612915
-38.1167,0.0004234314
-75.46661,-0.007499695
-68.09697,-0.0043907166
-59.65467,0.0021972656
-55.37381,0.0073623657
-47.519867,0.010803223
-45.226646,0.011966705
-80.98111,0.006801605
-85.90692,0.0010528564
-77.16003,0.0007133484
-84.42675,0.0010719299
-83.01592,0.0044822693
-58.86936,0.011379242
-43.962082,0.014377594
-46.700043,0.017311096
-54.017952,0.012924194
-71.00865,0.010025024
-76.36824,0.0056610107
-98.008965,0.004043579
-100.9975,0.0058403015
-78.29567,0.011493683
-41.683243,0.016921997
-49.155838,0.014671326
-40.321,0.013626099
-48.424667,0.012149811
-57.489777,0.011054993
-72.63806,0.005886078
-74.90473,0.0029411316
-63.65061,0.0025749207
-70.04878,0.001045227
-69.852325,0.0019569397
-107.38409,-0.0046539307
-119.967445,-0.008758545
-120.01227,-0.0117836
-144.67448,-0.010726929
-146.13306,-0.014041901
-152.43079,-0.016536713
-126.31958,-0.0129776
-110.89868,-0.0066375732
-67.16797,0.0032539368
-57.41646,0.010860443
-62.092903,0.011638641
-60.2219,0.008163452
-55.095562,0.0044822693
-53.489517,0.0041999817
-43.10698,0.003314972
-54.11705,0.0049705505
-34.173706,0.008865356
-18.05782,0.012126923
-38.96335,0.011253357
-28.585724,0.008457184
-43.285007,0.007408142
-42.435272,0.009304047
-30.156265,0.010910034
-40.62239,0.0072135925
-53.422966,0.0050201416
-38.048805,0.0067100525
-37.01564,0.0076293945
-64.509476,0.005443573
-73.051994,0.0018234253
-50.19905,0.0024719238
-40.056213,0.004673004
-35.51677,0.006538391
-18.995392,0.012294769
-37.364204,0.005329132
-59.66188,0.00059890747
-65.52813,-0.0016975403
-84.36398,-0.0013237
-87.10994,-0.0077819824
-111.80325,-0.011024475
-98.025375,-0.009376526
-114.7222,-0.009666443
-85.87993,-0.0056152344
-92.593925,-0.006214142
-101.701416,-0.007446289
-73.77887,-0.0023460388
-87.52973,-0.0024337769
-75.935425,-0.0010719299
-77.32883,0.0019760132
-27.442467,0.008594513
-35.42573,0.008052826
-21.950539,0.00724411
-5.2953873,0.008220673
-17.633621,0.008781433
-20.70597,0.0033874512
-33.750046,-0.001121521
-45.43302,-0.0009498596
-41.10065,-0.0009689331
1.2581406,0.0055236816
0.97284317,0.0051498413
1.4903679,0.006378174
5.741417,0.008071899
26.665146,0.0066566467
30.836803,0.010692596
36.750237,0.010406494
19.324497,0.0069351196
-2.1617813,0.0023918152
-38.518745,-0.005290985
-27.766884,-0.0023345947
-10.295914,-0.0013504028
-26.744396,-0.0040740967
-39.31878,-0.004383087
-48.413746,-0.005706787
-60.441605,-0.0070343018
-79.086044,-0.007434845
-95.89207,-0.012611389
-107.910355,-0.014507294
-102.469284,-0.013252258
-77.93442,-0.0061798096
-62.29404,-0.00051116943
-44.08244,0.0038032532
-21.093163,0.0063056946
-16.717178,0.006252289
-32.82879,0.004940033
-22.634811,0.005317688
-22.403187,0.0049438477
-36.545544,0.004005432
-43.90963,0.00030136108
-75.76611,-0.00838089
-107.46049,-0.011692047
