ACE_resid,Freq_resid
-24.016823,0.007041931
-2.806057,0.015014648
-7.793228,0.018737793
7.2405243,0.018081665
4.578636,0.020210266
-17.219387,0.014465332
-41.302555,0.0102882385
-55.85146,0.00888443
-74.35693,0.006587982
-49.88072,0.0063819885
-86.7682,-0.0017814636
-93.329285,-0.003704071
-99.06346,-0.008358002
-81.80905,-0.005672455
-63.89772,-0.0011138916
-71.269684,-0.00075531006
-69.33432,-0.00089645386
-77.33519,0.004966736
-36.17796,0.009254456
-30.908833,0.010383606
-22.74966,0.0139045715
-16.304165,0.01632309
-22.204214,0.016521454
-45.72251,0.014347076
-19.816166,0.013786316
-19.830748,0.01486969
-24.19663,0.01605606
-51.1647,0.011787415
-77.56737,0.0010490417
-64.14827,-0.0015983582
-77.51104,-0.0062179565
-65.96283,-0.0069007874
-66.162994,-0.0066070557
-71.45564,-0.008861542
-46.91848,-0.0035514832
-63.35844,0.0013313293
-46.950645,0.0021438599
-28.97498,0.0023651123
-30.933823,0.0024490356
-34.357178,0.0004386902
-9.951721,0.0046310425
-8.957298,0.0043754578
-29.070599,0.0050354004
-29.498962,0.004501343
-19.44172,0.009357452
-18.80391,0.009979248
-17.484041,0.010383606
-13.085484,0.0090408325
-49.76775,0.0067710876
-67.749825,0.0010414124
-68.79941,-0.0034980774
-58.683144,-0.0015487671
-34.57196,0.0027694702
-19.163038,0.005882263
-25.750256,0.0045661926
-25.248299,0.0025939941
-50.093487,-0.0019264221
-44.77279,-0.0034713745
-43.25721,-0.006149292
-23.933369,-0.000667572
-0.4846611,-0.0001335144
11.360725,0.003917694
-14.597525,-0.000415802
-20.003767,-0.0038490295
-28.885015,-0.007205963
-0.3438034,-0.0026359558
-3.6287155,0.0001373291
11.7647705,0.0038452148
48.009354,0.006504059
27.332535,0.0057754517
22.807514,0.0055122375
-11.265869,-0.0043296814
-12.0959015,-0.010204315
-37.510468,-0.012992859
-21.014683,-0.0118255615
-45.46444,-0.012462616
-49.68337,-0.017772675
-31.385181,-0.016494751
-27.935986,-0.018211365
-12.876331,-0.015930176
11.713228,-0.010467529
45.666885,-0.00034713745
91.41171,0.012168884
112.22644,0.015544891
80.705666,0.013549805
63.882954,0.011245728
89.27785,0.011833191
82.44099,0.006416321
101.89964,0.007019043
81.57821,0.0048294067
68.564156,0.0020332336
69.4675,0.0022697449
35.91604,-3.8146973e-06
31.358185,-0.0018310547
51.940567,-0.0039482117
41.561844,-0.0077590942
10.513744,-0.013038635
27.874264,-0.007991791
54.06487,-0.0036201477
64.08952,-0.0026931763
96.98986,0.0068473816
123.48515,0.016048431
153.4185,0.027122498
158.5938,0.029792786
191.85704,0.03194046
188.72299,0.032966614
147.72488,0.027313232
115.60542,0.016098022
81.60798,0.011867523
66.52031,0.005126953
37.491707,0.0024108887
19.05278,-0.0015106201
50.70632,0.0020141602
92.56521,0.011074066
100.670715,0.013725281
80.7578,0.012737274
65.750626,0.006259918
61.90133,0.0032806396
50.486137,0.0021324158
64.71148,0.0010757446
86.63149,0.0027999878
83.14297,0.0038261414
84.25254,0.0068511963
70.395615,0.0066070557
56.350826,-0.0019226074
32.02909,-0.011112213
19.96492,-0.019676208
17.150589,-0.017669678
55.29035,-0.009815216
74.42944,-0.00049591064
107.77624,0.0060310364
92.40102,0.006664276
98.65708,0.008434296
99.65384,0.0129776
129.3281,0.0185318
132.51886,0.014781952
133.02615,0.014247894
109.03642,0.013645172
126.17058,0.015167236
123.3397,0.010379791
118.4862,0.009288788
100.40656,0.0038414001
93.317955,0.002571106
89.45959,0.0031089783
45.149162,0.00017547607
79.25236,-0.0022621155
64.71928,-0.0013618469
45.08355,-0.0043525696
77.32924,-0.0040245056
88.9214,0.0012435913
134.8599,0.00819397
112.70566,0.011154175
129.54123,0.012950897
127.68089,0.014820099
116.43805,0.011451721
123.450455,0.0099487305
136.3154,0.016551971
139.584,0.020709991
129.72905,0.020427704
92.911224,0.014945984
74.9931,0.010658264
63.003944,0.004173279
56.937546,0.0036201477
34.1645,-0.0025138855
53.568684,0.001865387
79.32788,0.010227203
115.979065,0.019290924
120.41703,0.024044037
143.73035,0.024654388
108.79662,0.022541046
93.436714,0.01826477
69.78409,0.008674622
44.522064,0.0009918213
13.216244,-0.004146576
4.516777,-0.0010528564
21.73684,0.0030784607
16.162716,0.0035209656
47.187523,0.01014328
58.436604,0.010932922
17.489944,0.00258255
-32.297142,-0.0022468567
-18.809326,-0.008029938
-12.954048,-0.009941101
-30.387383,-0.008277893
-2.4040833,-0.0030212402
24.752655,0.005264282
83.761116,0.0143013
75.81172,0.01676941
107.705536,0.021507263
130.47256,0.02602768
123.36052,0.024982452
93.82771,0.023174286
113.06477,0.027309418
125.4505,0.029529572
83.7772,0.021511078
63.292244,0.013473511
20.34005,0.00869751
40.78392,0.007335663
102.272385,0.01253891
86.52666,0.014122009
53.84269,0.008926392
71.74506,0.006137848
71.43068,0.003326416
75.0759,0.005004883
79.88777,0.005332947
75.653725,0.00969696
55.52398,0.010471344
80.73451,0.017112732
96.139496,0.019924164
89.88425,0.019302368
98.40399,0.02002716
98.83972,0.015621185
65.02586,0.008415222
48.957573,0.00064849854
7.2591248,-0.0009651184
4.335533,-0.0034332275
26.216888,0.0019874573
42.842125,0.004501343
73.7762,0.01071167
66.96424,0.009685516
90.65783,0.014095306
94.423035,0.015205383
94.3755,0.015197754
64.216064,0.012104034
50.082794,0.010307312
51.247437,0.009342194
40.377487,0.0052871704
40.61891,0.0070762634
46.58294,0.008674622
49.905403,0.01279068
38.96443,0.0059890747
11.994545,0.0013389587
11.716095,-0.00017166138
30.738007,-8.773804e-05
26.5755,0.0011100769
39.62767,0.0054779053
63.19467,0.010684967
63.854397,0.014137268
89.689896,0.018478394
88.10218,0.01784134
67.98804,0.012615204
50.141457,0.009975433
50.28514,0.006881714
57.13909,0.0069885254
63.342445,0.009685516
51.469475,0.01266098
56.00167,0.019016266
56.58467,0.018798828
49.953415,0.015750885
39.270775,0.011497498
29.264503,0.0086250305
38.04721,0.0050086975
21.858704,0.0016288757
21.479126,0.0066986084
64.30809,0.015533447
53.629387,0.020439148
64.30255,0.023036957
64.20451,0.020488739
40.373646,0.014095306
29.956009,0.013290405
27.31388,0.011478424
37.902466,0.015041351
51.83217,0.009372711
32.16749,0.0053634644
12.657227,-0.0010223389
0.528244,-0.0016098022
9.624832,0.002986908
-9.13797,0.0059928894
-27.32586,0.006866455
-7.5481567,0.004787445
9.419876,0.0070114136
59.731735,0.012760162
66.88842,0.01662445
57.429977,0.013645172
55.581757,0.012180328
16.73581,0.006259918
-8.382854,-0.0005912781
-42.43817,-0.008666992
-17.751411,-0.009731293
-5.5798187,-0.009159088
-12.96286,-0.0091667175
-7.2357903,-0.007724762
7.151024,-0.008899689
-0.10164642,-0.010707855
-19.558632,-0.015899658
-29.754448,-0.023586273
-41.2295,-0.02476883
-27.204178,-0.023086548
0.53689575,-0.014167786
21.84739,-0.0076293945
47.75139,-0.0017318726
19.728992,-0.0070266724
23.245956,-0.0069618225
54.20377,0.0002822876
50.50681,0.0024795532
51.98979,0.005710602
