price_resid
-2.1497364
-1.1435947
-2.581503
-3.6593037
-1.5198975
1.7189159
-1.6061726
0.56944084
0.4582119
2.1529846
0.13567352
-0.35725594
-0.21345711
2.836008
-2.4093456
-1.5955105
-1.0763721
0.84458923
-0.8252716
0.1745205
-0.15704918
1.2518749
-0.47587776
2.9796562
1.688324
3.5283623
4.081053
7.2369614
7.04257
0.90200615
6.736866
6.698719
0.83675385
1.9534073
9.669453
11.202442
8.912031
7.3427887
7.5183067
6.635029
13.730513
12.574894
15.585091
13.998577
11.473568
16.391373
14.8076
8.047779
10.734787
13.807352
11.068748
7.2568016
8.851734
11.912697
8.3939705
11.898125
4.5712013
6.909664
2.6574936
5.7938538
4.022373
6.5730934
0.500824
2.8684807
1.3568802
1.1550293
0.9854393
4.239506
2.5656586
-2.2717476
-2.4249802
-0.073783875
1.3819695
-0.34361267
-4.135021
-0.19564056
-1.1647797
-5.101387
-3.3604088
-6.14764
-2.8352623
-1.4295883
-1.0167542
-2.1662216
10.309902
10.926575
140.14401
179.45752
43.842533
28.42662
30.288467
6.9840584
2.8275604
2.5713577
5.642334
8.634266
5.156803
2.5990562
2.7083054
-65.49613
-75.5959
63.985184
5.369274
-95.818436
-7.164089
70.661194
56.94401
-3.5235558
-39.5741
-34.927097
-33.37207
0.2815628
-29.002289
-38.15194
-70.24307
-71.478264
-38.161057
-50.934616
-59.569473
44.29443
48.786884
-57.54734
-67.69394
-43.098473
-10.979019
-77.70169
-58.528053
32.507996
-6.5774803
-34.44732
41.708225
54.606438
-34.737072
-18.128117
13.482965
0.24538422
-6.383087
-2.3113022
0.84610367
-2.72641
1.1927795
0.674263
2.6834679
-2.8070564
1.2986908
0.14606857
2.5558205
1.7293396
1.101593
0.6242142
-1.1364975
3.4508018
1.2824135
4.4218025
-1.8134956
2.88871
-2.1469116
-2.7409096
-6.486229
0.98493195
-1.9440918
15.414806
9.472179
11.545826
3.915512
-10.152756
-2.8629608
-1.7254639
-5.567623
-5.0185585
0.64704514
1.0300331
-1.1409569
-3.786003
-10.151302
-6.2406616
-0.6101799
-10.743465
-3.276699
-6.215866
-6.802639
-0.39640045
-3.0336418
-10.307446
-7.024788
-3.570816
0.7550926
-7.3226967
-0.025558472
-12.905949
-14.2905655
-17.729095
-14.196976
-6.0714264
4.1684303
-6.469242
0.83797455
-7.196903
-14.690769
-12.043381
-11.575047
-6.7548714
-11.532661
-7.5347633
-0.5340729
-1.2894249
-7.7545815
-8.798424
-2.7304306
-9.185028
-9.26009
-6.1769485
-6.5742493
-8.582821
-6.4236965
-11.883039
-12.392075
-7.261814
-0.3164177
-3.7482948
-6.9717255
-5.2271576
-4.7203827
-7.0750084
-10.852016
-7.654747
-2.0070305
-2.7105064
-2.3290749
-3.714941
-9.042173
-8.221594
-2.6895676
-4.964981
-6.410427
-5.581238
-7.0183716
-5.2550316
-5.791193
-8.560341
-7.259386
