RT_price_resid,DA_price_resid,load_resid
3.4769623,9.453597,60.941544
-1.1527867,13.155347,56.144264
11.312971,9.554795,63.628647
20.188818,12.892834,16.038357
13.458018,17.356544,-7.4535446
16.860798,-14.883429,-96.1485
-0.17357755,-15.026245,-128.43573
18.907345,-16.413664,-106.65094
11.191027,-17.203548,-89.289696
5.7201176,-17.50064,-84.26075
7.6646214,-20.664568,-58.600754
10.725937,-17.243109,-76.12049
17.516592,-18.771004,-87.31465
11.649624,-14.692387,-75.26413
0.81922436,-17.025229,-90.42997
6.536934,-14.947177,-25.24067
-1.3654327,-13.890417,-40.910072
14.258167,12.992081,57.894947
-6.750992,7.327651,129.93137
-10.540804,9.717676,130.47906
-1.2801933,5.7236443,99.14188
-2.3234348,5.139227,87.727455
-3.5079021,1.824341,87.70396
-1.7513347,0.9963579,56.33888
-2.1269317,0.72849464,61.709473
-3.9422054,0.13894749,45.925453
10.082918,-0.8455925,116.817024
-8.430931,-4.628352,107.65462
13.396048,3.3081737,116.15811
21.876602,-5.827551,87.32093
33.443176,-7.6707287,17.517498
16.129343,-9.88891,-4.590679
21.491005,-8.325977,-0.86211777
26.921377,-10.011482,15.954559
25.246916,-12.069332,51.734253
23.353992,-8.313161,71.98725
17.98549,-1.9330716,101.47269
2.1097722,-2.332212,116.438705
16.754797,-1.9283276,120.73996
30.54293,-0.03382206,95.14963
24.718407,-6.4675217,102.26668
12.859165,-4.991756,33.80429
9.010744,0.636158,55.747974
22.928102,1.2068987,56.39038
11.386707,-1.7300229,27.789948
9.5857725,-2.3158107,53.221733
2.7479212,-7.0693007,-37.393784
7.5946465,-5.680768,-15.400093
10.4269905,-11.329845,-61.58006
14.464577,-6.886344,-38.29953
6.758765,-12.237988,-50.937645
3.6148667,-10.918622,-1.2865105
9.862118,-6.4854593,53.09756
12.395615,-5.5906916,74.316475
12.148346,-6.9125195,51.1268
8.377026,-9.293112,28.695871
11.535193,-4.122179,21.293175
5.8917685,-11.0500145,-38.362835
10.973324,-2.5695186,18.34499
8.306681,-6.067581,18.866982
9.034409,-1.649375,47.34321
11.568244,-0.95591164,94.711945
7.078691,-2.7715516,52.278015
12.430598,-5.721955,9.805123
16.488682,-10.343124,-33.96024
16.285013,-9.857362,-29.810488
18.527006,-8.414578,26.351076
13.0820265,-7.719265,47.038925
21.730995,-3.3171344,42.406693
18.99883,1.9581084,64.101974
17.631386,-0.54450035,94.70584
16.335117,0.09667206,63.167557
12.684879,-3.0795918,59.87343
17.230541,-9.997022,-4.1203194
10.425821,-7.5442047,29.361387
10.553316,-7.925045,39.63924
6.8002005,-9.322702,31.696777
8.620283,-3.0092964,57.159134
11.451963,-7.164418,56.585503
20.512384,-5.8344417,0.4969349
11.466936,-6.5004497,-3.0184593
24.882116,-4.2028217,40.960224
20.443064,-5.38626,18.794529
20.674496,-3.6470866,79.04622
18.111616,-3.8073516,62.60693
15.60169,-3.8979325,87.49072
23.866426,-5.1319437,92.13367
14.10589,-2.926938,101.78536
25.183245,-2.7429302,111.87478
-8.21829,-0.45790005,121.97453
7.1182575,-3.528698,84.38853
5.4426465,-2.062172,151.69475
1.4436073,-5.2162085,121.10615
0.117575645,-6.355921,66.365685
6.8212376,-5.163002,91.72543
5.287993,-7.9881115,73.466515
9.664808,-7.36504,75.75744
6.1242867,-11.617088,3.7142172
7.8799973,-10.348294,13.995815
13.898331,-9.836825,67.36115
9.865419,-6.237899,73.811066
10.238998,0.075559616,57.444954
16.248173,2.376833,66.9877
13.840414,0.67629147,13.306484
20.154766,4.9004393,15.872795
7.646431,3.8404527,81.6601
8.788225,-1.5817051,24.716778
13.123428,0.76763344,32.562366
5.565565,-1.665452,43.259293
3.0647082,2.2708693,71.5979
-0.20475721,0.5219469,130.52574
9.056112,-2.7210932,69.789314
11.478941,-1.4205322,86.81884
13.550945,-6.423606,9.346306
6.0899925,-10.947363,-12.679092
22.085907,-4.959222,-23.580547
13.369333,-5.4450674,-16.3964
13.127722,-8.204224,-82.42793
-1.5811257,-5.616537,-76.0849
10.085825,-10.662572,-107.15377
17.111975,-9.352697,-114.0991
19.126534,-7.01952,-94.03336
13.53907,-14.605692,-131.34573
8.285104,-9.111209,-99.68502
63.577328,-12.564867,-84.31919
-2.4289093,-9.981182,8.629327
32.70072,-8.674564,13.314556
27.71738,-8.125561,29.75572
36.71454,-3.302034,-34.637783
0.041145086,-2.3894272,-13.657623
32.259014,-4.5995517,-5.3307076
27.045317,-3.247036,-13.413609
27.717129,-4.824325,27.131275
2.167893,-8.439298,-8.113289
15.16029,-7.109584,-84.27232
22.219212,-13.492261,-38.804386
19.937395,-15.773168,-50.91896
28.591534,-10.951224,-67.14876
26.527964,-11.568204,-31.977425
24.317656,-11.602868,-41.79538
37.244442,-5.8402634,12.200787
29.601536,-2.1440868,15.024029
34.39137,1.2191625,82.70627
34.575607,3.347458,119.76411
29.721088,5.262137,122.59599
26.742916,4.1587834,136.6521
42.998558,3.3824387,116.09587
18.157322,0.5274551,123.08997
28.116354,-4.4858913,129.3824
22.022532,14.440893,107.00603
23.863092,7.852476,88.43773
22.256817,14.052646,136.80637
23.471405,9.8315735,160.5055
39.02352,13.706489,160.36908
18.176426,8.051332,153.56528
27.722395,4.5553045,84.1592
38.137436,9.162988,62.55587
21.485058,5.556282,43.10776
29.749105,13.816111,122.79163
41.71093,13.900653,117.92846
27.773252,8.733137,143.06119
32.27116,6.1333885,90.703125
31.314573,4.7669206,115.80023
28.856396,-2.3823338,105.678696
18.136452,-4.0410957,107.82061
15.572481,-1.8075676,113.13867
23.4975,-12.183641,112.51953
13.766949,-3.0384102,102.455605
17.97581,-4.638296,71.93236
26.1923,-1.8043938,46.288734
8.085699,-6.007779,-45.188858
24.657001,-2.12286,-84.14003
9.206466,-1.5018702,-85.88788
40.78324,58.88555,-41.19782
33.26008,59.267124,-46.911728
21.987501,59.661263,-68.91327
22.421082,56.900036,-89.63321
3.5105157,53.91083,-94.29651
40.0241,56.137753,-96.66648
497.2373,52.001858,-93.11656
19.865667,59.297874,-30.177479
31.664242,60.410038,3.2037468
8.275268,64.18525,-0.785717
7.448026,63.222664,13.096613
63.02939,67.8645,88.752945
65.80863,5.556278,-111.534004
38.176453,3.4508095,-157.67735
19.636059,3.1270084,-132.62675
36.206657,5.056615,-96.6595
30.750023,-0.8911171,-93.558945
33.077747,1.476944,-108.9607
40.964607,4.5475855,-50.906696
34.271725,7.5328865,-35.008957
35.84374,6.4696803,-43.780655
33.279507,15.71496,-2.5716286
40.683456,16.458483,-8.045418
46.530224,7.2679195,-43.885303
65.27102,25.02943,-10.31584
46.692917,29.13765,11.068935
43.769016,27.588387,51.63707
97.55629,32.46256,27.057518
96.68095,26.367897,-28.059475
88.10105,23.76757,78.62153
84.960205,19.866568,137.15369
84.62808,20.96532,129.23157
83.17228,23.036627,187.0094
37.124218,28.540142,176.69125
48.956505,22.73925,124.99829
129.91302,14.512327,182.77449
112.945915,3.5721169,151.89038
125.39441,16.195494,199.86304
86.768654,5.3659754,197.34195
50.438427,5.353339,114.787506
92.43669,9.134854,138.00714
87.83595,-0.28927422,144.82227
198.94945,-10.6936655,110.92108
204.7124,-5.6724863,31.108006
211.38643,-10.372816,83.37062
300.83878,-2.8534665,102.21764
262.33713,-1.7404761,124.48294
79.1191,-12.370578,146.05763
76.57055,-65.70609,257.64813
38.55687,-67.47361,244.65256
80.266396,-72.45509,272.43896
60.936996,-69.65936,258.48932
42.17627,-72.18259,230.03575
81.20487,-77.02631,188.09203
15.219027,-89.61282,90.15437
58.309727,-82.09972,191.09137
5.880623,-80.7483,166.11371
-2.619571,-78.17593,122.18042
25.057096,-80.90628,63.350304
28.419722,-84.80423,112.50145
-13.464333,-34.509106,398.13885
-11.141756,-31.70779,360.64233
-8.559659,-35.748585,290.67493
30.450733,-33.93193,312.7793
312.10724,-25.123814,340.93597
24.905172,-23.302082,264.34955
43.08156,-11.828878,348.05103
36.51084,-7.537999,356.9878
18.067131,-9.61877,329.0592
32.589806,-11.119495,344.8613
38.768726,-7.374154,387.3824
21.068632,-14.874651,428.4314
-30.600254,3.4780788,304.06085
-6.5407653,-16.51047,290.63788
7.8325214,-8.965157,240.14418
41.406017,-10.996128,186.04948
45.48734,-10.203524,261.67572
39.058563,-0.98952866,169.87106
84.22683,2.4688587,171.59238
54.90886,6.450491,164.60616
29.84044,14.059743,184.69579
45.18092,5.5104427,95.44284
65.20622,0.21339798,114.20592
45.621784,6.623741,138.08455
17.398285,-3.2174788,92.906296
59.072426,-5.098917,117.59561
17.566101,-15.985424,65.026535
40.31022,-5.766287,8.995361
18.744057,-24.09966,-25.683105
37.690235,-14.287132,32.95382
35.093792,-14.136696,-55.39863
49.324482,-10.241536,-62.844543
40.273712,-15.421629,-83.91554
36.160706,-17.344398,-80.36663
40.547577,-24.578806,-90.281784
27.909214,-14.237492,-227.63127
-2.234665,-6.3896427,-168.43658
-13.656652,-19.533573,-84.040146
-10.850271,-3.7983685,-101.45241
-9.693249,4.629513,-104.93295
-8.342461,2.4849653,-64.978745
-27.724464,-5.2399826,-66.2526
-4.3167915,-7.4003944,-104.057686
-29.497816,-5.4435873,-32.84494
-12.951366,-12.8937645,-113.87616
-25.137455,-10.148897,-55.59442
-35.27669,-11.62183,-10.40892
-22.880356,5.8883934,-54.20058
-36.318382,-15.515575,-76.95748
-22.956764,-28.99225,-110.64612
-6.942361,-13.171928,-30.227669
-26.412231,-11.693029,19.61721
-14.270767,-5.968293,19.149044
-3.5847502,-10.129307,53.439857
16.241566,-4.0718107,75.122635
1.1141243,-2.306263,68.40521
-10.655449,-11.144783,34.132885
19.170986,-17.019123,48.05965
-5.059568,-20.136608,-17.739334
-7.2551255,-1.9344254,-33.489605
75.862885,6.21073,110.31107
88.76468,3.2534618,118.939766
78.92027,10.180107,87.43074
25.357248,12.025603,78.73198
15.4211,10.103367,49.856384
20.933912,1.723814,48.53254
31.475456,9.381757,4.3342667
27.35673,6.6619067,-17.286293
-1.2196555,4.5942802,52.005524
4.7972755,2.0110507,76.19037
13.488406,3.3597698,84.551735
17.032455,11.124876,90.86298
16.05,-6.489357,72.53046
14.634682,-9.353618,41.73419
2.5105762,-7.8141766,60.506107
-5.661023,-6.4761972,81.25329
0.27787685,-10.861123,103.85754
2.655851,-13.56529,96.90878
19.033337,-11.056314,134.27266
8.262552,-4.496448,201.94012
-1.9613276,-5.8928437,226.40295
11.35663,2.9892044,205.32236
25.558598,13.6587105,219.58917
25.41616,6.758236,211.82874
19.422121,-14.884934,120.99806
10.893232,-20.135391,103.13344
24.371756,-15.699323,76.14793
-0.72502756,-19.248268,35.078346
-5.8831553,-24.234064,-0.47142792
1.5534563,-16.291641,66.6169
-0.44764972,-11.080734,40.206364
0.97048664,-15.014803,29.639408
0.25627327,-8.06834,47.646297
-1.561008,-15.183054,31.857437
0.7143855,-10.901619,-16.194595
5.2670603,-8.031655,0.35591125
7.1973667,-7.664874,12.876762
-1.6244235,-7.732273,60.844727
2.2369728,-6.703933,52.520798
6.6725597,-7.4918633,65.13196
-1.7628386,-11.795048,26.411182
-1.8132346,-14.40148,-24.333553
-15.213459,-9.286301,10.178959
-9.503033,-8.48224,42.702667
-1.0528927,-10.524693,8.825134
14.186266,-2.5527697,51.383537
20.88772,-3.4849472,24.759628
31.982172,-12.93457,-46.99614
24.86512,-11.784788,-55.14012
29.62142,-12.309761,-71.19705
13.204569,-8.06885,-39.186142
7.257271,-8.21734,-49.450294
11.701494,-6.58523,-49.397118
15.31337,-6.2579975,-46.753944
11.1651325,-3.2021747,-71.00668
11.669365,-5.093394,-106.32054
3.9071426,-5.491563,-56.8683
7.6281567,-9.096001,-55.090668
5.4102287,-7.366604,-82.434784
4.3540716,-6.277549,-57.046062
-6.1574616,-7.3872814,-59.546352
-0.015961409,-0.6505246,-38.01129
1.237627,-3.4410505,-28.896393
15.944141,-1.9431825,-2.375412
12.346426,-0.3472519,-3.3441772
6.881322,3.4575253,23.407585
3.161427,2.7217274,41.108772
6.3132024,0.16397858,19.646343
3.7899833,-3.56186,-3.2703438
1.3578131,-4.656109,-20.249914
-2.2488084,-5.7721863,43.30607
2.538657,-4.2097254,0.13740921
5.7496223,1.4019961,33.789536
5.7058716,-0.5516157,-15.11612
3.3035111,-2.5225215,-56.868847
-1.1836467,-4.0037766,-30.078642
11.180214,-5.783888,-57.030247
21.638605,-2.8962517,-37.39363
11.811382,-4.120639,-25.757198
7.634851,0.4596982,31.948025
12.821335,1.1061063,33.461823
9.874172,0.4777522,73.295555
8.523088,-1.4538946,74.391045
6.7126465,0.009619236,111.544754
2.7786574,6.4755707,98.620346
-4.1599584,10.170751,131.54156
5.099095,12.341112,192.24518
-2.4145217,4.8847485,125.44118
3.2882242,9.671627,166.99007
6.9644537,6.3037004,118.545364
2.7889786,3.0651093,129.09813
13.031701,0.8359108,83.50918
9.316949,1.8254967,97.39326
13.062625,-0.08705711,73.23029
7.183263,-0.8254881,85.05496
15.674412,-0.26451302,77.24155
19.35811,-4.9414663,128.05785
13.460085,-3.2852898,125.40129
17.8735,-5.574038,93.2887
16.564362,-0.46897745,56.486404
18.573177,-6.0488076,77.274574
14.813978,-4.6713862,91.96434
13.098814,-6.2534866,68.72043
5.2748985,-10.102141,68.14685
9.361279,-9.356091,23.858332
-0.9910784,-8.5956135,16.800259
3.714079,-10.688478,59.709534
-4.3324738,-10.852722,69.65859
-2.2409177,34.566772,-12.866842
-1.3749161,33.2092,1.649231
-8.731539,32.262924,-10.073723
4.3648415,34.355816,-9.520828
-6.290264,35.249733,-46.2405
-1.6006451,32.38507,-47.97309
2.1432943,36.210205,-55.761475
-3.7799778,30.964016,-80.62046
5.390951,33.570732,-70.3641
11.939424,30.326977,-84.20842
-4.023529,30.242092,-99.71
3.0056057,27.776827,-42.6602
35.81167,-10.2365,-131.94923
40.0291,-9.936397,-157.7144
69.641655,-11.288381,-204.16965
19.587181,-4.0111036,-151.14673
24.627232,-6.410318,-132.21387
9.706859,-10.049049,-174.04619
25.434843,-7.5350895,-125.267296
28.965914,-0.65616345,-91.85184
19.495522,-0.21525192,-101.83333
17.501467,3.9786043,-114.414406
25.336021,9.301112,-170.4224
21.644373,-3.6222746,-206.83945
29.542793,16.562881,-152.89369
1.2735901,12.962519,-93.298676
4.850489,16.760311,-28.651688
20.28379,15.704462,-54.931717
41.902416,17.655867,-80.26279
52.349655,22.699848,-37.398148
37.163193,11.873892,-52.183456
68.441536,5.0979223,-58.665108
76.78866,9.705517,79.78949
55.06832,6.8045616,108.300964
45.365196,7.9966593,136.6488
61.29978,16.71506,222.58441
89.28096,13.553837,205.98053
94.17579,8.278182,154.66444
54.675102,-5.387785,152.32587
73.666466,2.552431,150.3646
73.37692,-0.79367065,104.29839
81.607086,4.1766396,101.94383
80.72763,2.1139126,117.83678
53.277767,13.177029,118.2307
55.60514,-0.7557106,66.99135
72.00638,7.408374,-7.4060555
90.67386,5.398403,-16.186516
82.45766,-11.297419,-12.662632
59.73392,76.112335,-37.104584
71.926445,88.17109,108.876884
159.76187,92.441986,110.12534
77.41545,88.63617,150.8801
169.44331,86.56561,173.91405
155.09024,86.58025,185.05574
71.35128,80.34436,177.40765
56.01113,81.22199,141.50397
52.17628,77.83225,183.24599
48.706635,75.97183,156.62875
35.88448,78.31509,189.0922
45.353954,66.93747,206.14502
59.13761,8.107445,18.305199
49.95181,6.933751,-42.583893
47.222954,3.2779684,-25.025578
36.133064,2.1203785,16.490562
20.919102,-4.7421837,-30.832287
44.313114,1.4288778,-100.998535
12.84026,-1.6167278,-26.558235
27.878733,8.052578,40.04535
39.066166,10.844833,67.97562
21.426987,21.428658,78.11737
31.254526,21.569088,125.24289
8.43038,25.956814,167.2366
74.81172,38.442802,237.25436
48.335415,40.149612,268.86707
123.653175,25.456121,273.9864
68.78868,23.375473,262.4671
32.48179,9.44476,233.4946
41.314724,12.163672,263.14697
26.133429,7.3175125,209.28831
24.318962,10.616559,98.28967
17.581165,14.132257,171.25537
77.76453,20.92469,107.05665
51.42926,25.112946,92.73644
35.529026,17.196844,108.42339
107.213295,83.90327,107.85048
50.49219,87.43757,198.0857
105.72728,73.377144,13.612225
86.43977,78.551865,-24.955807
55.376926,76.892815,29.709328
40.23454,82.408066,37.619522
47.244293,76.528854,112.47188
39.16274,90.18583,149.88731
45.07721,84.87809,228.49706
62.42296,99.42992,184.14038
43.767963,103.68959,249.75159
50.287857,85.47316,236.76297
81.725136,31.540554,138.0712
72.726944,19.44744,119.97424
58.647938,14.033739,200.18217
61.876564,12.498348,243.10153
52.019066,10.471227,240.41719
41.379086,26.13705,239.43297
100.96683,19.424208,228.07394
63.456226,21.829006,180.93863
61.391563,20.24981,240.8129
112.24896,14.635325,189.44016
71.50737,27.47804,150.74686
68.4869,21.79481,198.40096
87.97696,-2.8825173,90.54706
98.181114,-4.327913,129.93411
63.063507,-19.042511,116.694435
61.554207,-12.845355,170.63492
54.781765,-20.971872,113.8683
53.648705,-8.004379,134.30098
237.04306,-6.270996,135.89964
66.611786,5.1900983,93.22739
222.22685,3.928175,181.50552
34.350243,8.433277,102.517456
221.63376,14.194544,109.333694
30.01368,-6.904934,47.34568
154.80623,-56.515465,71.613815
212.8708,-65.783775,66.31105
193.30585,-59.081825,125.666885
33.333935,-64.32929,128.31126
62.093636,-59.08984,51.476357
55.156334,-54.4454,156.56598
58.75718,-64.000725,145.1525
47.986282,-55.20287,86.70077
44.906162,-66.73415,98.14989
42.27569,-59.96382,96.567245
49.092327,-59.616375,98.04411
70.519005,-64.48696,96.53009
65.50378,0.10257721,175.60724
66.13309,-4.3721714,115.96454
80.54083,-1.8931007,134.35551
36.863907,-1.8991871,130.4747
40.084114,12.200277,157.70425
61.83067,14.892496,203.40576
57.79337,12.518071,302.3452
64.94445,21.482124,369.5838
50.680832,21.210785,404.11
57.50834,39.878067,400.35403
72.92911,45.00279,359.15118
79.030624,36.29615,300.08716
65.602425,-3.8351212,247.3474
15.477425,-0.81294346,296.36023
17.334118,-4.3350124,214.9255
7.9907455,-9.582308,167.33986
11.7165985,-5.813472,140.58237
16.857521,-3.4330873,133.90576
23.988304,-0.48053265,95.455894
-5.542671,-0.79111814,35.333984
18.67339,9.993222,139.66411
1.5737381,0.4727347,144.96558
7.823456,1.6235454,100.64979
18.647556,7.1965857,130.5633
-3.932066,-22.933655,105.362625
-13.867258,-30.40834,128.50708
-3.0407143,-25.630756,138.35632
-2.3645935,-25.208336,157.9584
-6.4198265,-32.81598,170.23317
-36.958824,-24.09971,200.9695
-54.306473,-26.22993,148.50604
-37.23832,-25.43845,180.05649
-43.08107,-24.792717,175.9196
-27.441118,-30.025465,54.156174
12.351339,-32.522583,61.755203
16.594198,-34.53005,-25.513758
10.0264435,-46.006905,27.87162
5.074573,-50.263817,10.657526
-20.98618,-41.720875,32.088474
-18.7646,-34.171898,62.853123
-22.50137,-37.358738,66.36642
-0.93089724,-37.38935,92.21638
103.257484,-25.66889,72.7693
37.924885,-24.400238,105.90604
-7.3855896,-31.32582,72.32138
7.5186253,-25.775711,88.980484
5.8807697,-32.725006,115.23761
23.742752,-27.675892,42.341965
-14.668877,-2.9387455,98.30403
6.547903,-5.407507,95.8799
2.8298225,0.4518032,72.808395
16.963062,-8.835554,50.139626
31.572968,0.5057516,46.056534
19.142,-2.8952436,51.595352
44.449577,-2.2116156,-20.858017
48.392246,7.2472715,-17.72084
26.567476,2.9243002,-2.6999054
47.990044,0.7153282,66.78739
22.773958,-3.76221,54.976204
44.48913,-0.23514175,125.94432
18.52029,-15.15649,116.75624
21.617258,-12.2825775,87.320595
30.828844,0.8404527,82.62153
15.047326,2.357287,71.27208
55.935497,1.6324637,77.0489
40.948845,-10.88999,83.2773
38.519287,-9.654863,69.62637
32.214176,-11.403099,55.423553
8.915924,-9.038698,12.055695
12.58502,-14.405024,-2.3366394
23.382862,-14.023089,24.984482
25.91301,-11.060898,-2.2920303
101.479904,-6.774109,33.870667
57.12277,-9.002135,14.329468
30.586702,1.704462,5.9728775
14.776325,-2.3420193,36.55342
-4.998223,-4.8820543,-14.091698
16.946606,-6.9077873,41.535484
-1.6231475,-5.305022,29.500061
15.012123,-12.680661,80.59274
29.283432,-10.817058,93.00096
22.395542,-18.021786,-27.02399
9.197255,-21.85925,-55.81745
6.613539,-5.4034367,-6.3306284
6.7549057,-21.523516,29.82779
11.440834,-19.722723,1.092308
-13.637699,-13.762745,64.5463
-5.09209,-15.271189,15.938759
-5.559853,-16.490776,-13.787872
20.822014,-21.426182,22.824184
24.048344,-18.452095,25.361294
5.026844,-17.479118,59.702026
-1.1988816,-17.871367,-22.861927
6.995838,-5.307083,41.152363
18.403063,-6.5746603,44.111755
18.898548,-13.863092,7.308281
0.10789204,-15.117584,-9.939316
-5.80428,-15.007679,38.4179
0.038959503,-14.08518,-22.445732
-11.668808,-8.466246,-22.430271
12.153395,-7.1517982,4.2342644
8.449633,-7.820921,-45.996513
-1.8059573,2.9212976,-27.127632
1.1506329,-5.3142376,-95.012596
7.0925274,-2.3478022,-56.674515
12.81081,-5.2487335,-68.64102
-6.1029267,-1.9001241,-54.080956
2.8608222,-1.7812572,-46.021645
