price_resid
-3.440178
-5.237011
-5.081209
-4.736765
-4.2972717
-5.899832
-3.4950886
-3.2720814
-3.12537
-3.4500656
-4.315134
-4.807293
-6.111061
-1.3704128
1.9459095
1.3248806
-1.1903381
-1.4538994
-0.6076298
1.9910297
2.9431686
2.9890327
3.4551048
3.8829937
6.817295
-1.0514393
-3.2539387
-2.5111485
-2.2247314
-0.09654999
-1.7967453
-4.0426292
-3.6844864
-3.2251663
-3.4337807
-1.5326538
-3.0215836
-4.292036
-3.2467651
-2.703148
-2.273838
-3.4561138
-3.1557064
-0.23521423
0.44164658
-0.88544846
-1.658104
-2.2916565
-2.8307762
-2.6006699
-5.264452
-6.7642307
-6.026243
-2.991272
-3.8584595
-5.375454
-6.1514854
-4.8072014
-4.980213
-6.007736
-4.915018
-4.306793
-1.9055634
-2.4176064
-0.08666611
-0.48948288
-1.26791
-1.845726
-1.9974442
-1.2704353
-5.3209934
-5.3340073
-2.5660477
-0.59144974
-1.5934792
-0.2956314
0.022468567
-0.17317963
-1.3627357
-2.7784233
-4.007683
-3.045185
-2.1630745
-0.7223625
-0.58657837
-2.2894363
-2.527237
-2.2015724
-2.3995056
-2.849514
-2.9575539
-2.0983696
-2.67379
-1.7190514
-3.919716
-4.533764
-4.7393837
-4.816782
-4.0211315
-4.7340984
-5.322052
-5.1213856
-4.0259132
-3.9720154
-3.6309242
-3.7793465
-3.0160809
-1.4768486
-2.5588322
-2.295372
-3.7865334
-2.3678646
-2.4690132
-3.2413216
-3.5426178
-3.1608925
-3.1849365
-2.6017494
-2.5425892
-2.9476452
-3.7887726
-3.7984314
-3.4858837
-4.237669
-4.176714
-3.8743458
-3.9614773
-3.9864578
-4.557888
-4.3999863
-4.524374
-4.521572
-3.8237572
-4.4094067
-6.0232964
-4.1564045
-3.8045406
-3.9247513
-3.6716614
-4.4533997
-4.875887
-2.9923992
-3.564537
-4.410824
-4.253523
-1.6478634
-0.29411316
-0.2686367
3.3883324
1.4802856
1.08815
3.1026611
3.631092
2.6193504
3.0692482
4.189785
5.1642513
3.1751328
2.7305756
2.2493553
-0.52864456
0.06920242
-0.1549263
-2.489231
-2.3833313
-2.5445137
-2.7679062
-4.5018806
-6.6964283
-6.558983
-3.814495
-4.995556
-3.262062
-3.4794655
-3.0287437
-3.607811
-4.7820396
-4.90621
-4.7445183
-5.010763
-5.236765
-3.199583
-4.78413
-6.182184
-5.973732
-6.744398
-7.900997
-8.148455
-7.265354
-7.143898
-6.2934875
-5.996191
-4.2796955
-4.171644
-5.41197
-2.5749092
-1.3814697
-3.3017273
-0.4814186
-0.9189873
-1.4653454
-1.8458385
-2.4324627
-0.19936371
-0.5738888
0.43401146
-3.6776733
-4.7577496
-4.1448555
-2.294279
-5.4803925
-4.863037
-4.0301247
-4.1912613
-3.5949306
-2.7589836
-3.2316303
-5.1596584
-2.3378239
-2.9495697
-4.8469925
-2.4818325
-3.4887714
-1.6166229
-4.732376
-3.3698292
-5.758604
-6.1724606
-6.780861
-3.9519386
-5.207117
-5.4095383
-4.5742607
-6.0534954
-4.0823193
-5.921364
-6.298443
-6.644684
-5.739458
-3.5373726
-3.673441
