price_resid
-6.150593
-8.475445
-8.2963295
-9.214561
-9.107508
-8.5014
-9.696138
-10.625099
-9.896181
-10.212076
-10.814009
-9.639381
-10.155827
-8.507643
-7.6508446
-8.170685
-6.8422813
-6.0975266
-6.3410187
-7.2782936
-7.8661575
-8.073868
-7.471874
-7.894047
-8.17886
-8.781166
-11.610125
-11.551706
-12.0811615
-12.465002
-13.30374
-11.374619
-10.391823
-10.066999
-10.01148
-9.177622
-7.6316624
-9.301878
-8.654104
-8.015493
-8.361465
-6.075844
-6.819746
-5.75519
-5.887375
-6.935112
-8.143654
-8.549831
-8.966461
-7.586937
-6.0919
-9.32299
-9.115166
-8.516716
-7.8859406
-8.893932
-9.273708
-9.082413
-8.614185
-8.230007
-7.6260376
-6.5166397
-7.8705406
-7.1660614
-6.9172134
-7.823204
-6.567772
-6.624401
-6.88212
-7.4299564
-7.6827755
-8.515871
-8.273762
-9.359165
-9.162514
-7.051628
-6.878769
-6.9223557
-6.9978104
-6.570099
-7.187477
-8.557697
-8.484806
-7.7805405
-7.1089783
-7.3910446
-6.926998
-8.015572
-7.548626
-6.7313747
-8.318975
-8.27618
-7.2424393
-6.184738
-6.552452
-7.011158
-7.2466125
-6.2684746
-5.8377953
-6.3079453
-6.594158
-6.6391068
-6.796871
-6.4345474
-5.744385
-6.079632
-6.676159
-6.5216217
-6.160206
-5.3829536
-6.105583
-5.507267
-5.5533485
-6.3309555
-5.9566383
-5.4176636
-5.530754
-5.8137054
-4.352337
-2.180748
-2.5510216
-3.8377113
-4.522106
-3.8571281
-4.178852
-4.188057
-3.8671951
-3.6518707
-3.2999954
-3.0935707
-3.1482582
-1.133049
-0.8293953
-1.7897682
-3.126152
-2.8062859
-2.0102654
-1.1930962
-0.7828102
-0.4122963
-0.18106079
0.15257263
0.04844284
0.27978897
0.7620201
1.0489998
-0.81256866
-0.37036133
1.1233139
2.3776932
2.1914597
4.047077
5.816635
6.143749
12.235912
291.096
331.90082
5.661457
5.429775
6.013504
5.868454
10.784103
6.06036
6.5064087
5.0998077
4.6977577
5.1756706
6.3240128
6.754059
4.680168
5.519947
6.6385727
8.976845
9.386707
10.91717
11.311871
9.207462
9.456333
7.0441437
7.9866886
7.732498
9.716028
7.2362328
7.7157326
8.198055
5.996395
7.02055
5.372036
6.6313896
5.445015
6.3911324
6.1248856
5.444504
7.5583572
8.14402
7.3955154
5.6343
7.973564
8.093426
10.222111
9.990002
7.508713
5.7220116
5.965851
8.180292
8.018364
8.228073
7.1881104
6.978405
6.431984
7.353756
7.1261215
5.448368
5.0965843
4.848938
3.994732
4.0394554
6.165596
6.959156
6.9599266
7.092087
6.7412643
5.749138
5.409752
4.683613
4.9650497
4.272236
4.7852974
4.790203
4.7009315
4.6051254
3.809536
-0.20807266
-1.6919518
-1.625
-1.393837
-0.962883
-1.2304192
-1.0585899
-0.4079666
-0.9334011
