rt_true,da_true,load_true,rt_pred,da_pred,load_pred
22.43,45.34,2737.1602,58.0253,26.5776,3118.7706
21.86,45.34,2753.8784,49.882,44.637,3094.0146
21.88,45.99,2738.6028,49.7941,42.5229,3033.5669
23.56,45.99,2765.4434,48.099,47.0632,3007.9966
23.79,45.99,2785.7217,26.799,40.243,3032.2231
24.57,45.99,2796.595,23.8006,51.9557,2994.0184
25.61,45.99,2791.6685,20.5104,47.5579,2918.3925
27.45,45.99,2803.4189,13.5013,54.6729,2984.4639
25.61,45.99,2795.6621,33.5613,46.2129,2987.9601
25.03,45.99,2782.1831,34.03,42.5378,2845.8557
25.08,45.99,2795.6289,36.7841,41.8931,2851.2215
25.0,45.99,2782.603,40.7665,47.0422,2915.7635
23.99,45.99,2786.7842,63.8426,46.948,3011.6251
25.05,45.99,2770.8257,64.3116,45.5522,3085.7259
21.66,50.78,2785.6313,51.9222,44.9908,3012.495
23.1,50.78,2768.0273,30.6004,52.7561,3090.6471
27.13,50.78,2780.2803,14.1824,51.2847,3009.5622
26.99,50.78,2838.272,-2.0017,45.2183,2948.1395
29.08,50.78,2815.8672,30.3378,31.0137,2851.31
36.23,50.78,2840.6035,61.8632,26.7068,2845.5402
25.47,50.78,2845.6313,64.1771,39.7707,2856.8251
28.01,50.78,2869.9146,38.8605,43.0853,2884.7631
28.09,50.78,2885.1064,31.1123,39.5149,2817.0758
24.96,50.78,2911.4629,26.4231,42.3846,2885.2653
24.94,50.78,2913.8604,23.1238,55.2551,2771.6673
25.47,50.78,2918.6709,23.9376,56.7217,2761.5118
23.62,65.85,2929.2485,30.8054,42.8506,2788.4567
25.52,65.85,2946.9229,59.6349,32.0222,2727.6257
25.46,65.85,3010.9458,85.9948,29.6619,2708.2328
26.83,65.85,3028.7861,82.8806,34.0148,2757.2279
32.67,65.85,3067.821,72.2879,38.5437,2784.8323
38.16,65.85,3059.6914,41.7054,35.697,2718.0094
35.32,65.85,3105.7209,22.161,36.3605,2722.5219
35.78,65.85,3105.4045,25.1405,38.2103,2725.1596
35.78,65.85,3147.6494,21.9232,46.9376,2713.289
38.18,65.85,3164.3708,34.2205,45.454,2744.9121
36.4,65.85,3169.6697,41.3343,36.3985,2775.8507
38.39,65.85,3168.749,61.0941,32.3364,2758.1946
30.68,72.7,3239.0427,59.6763,39.1486,2756.0816
27.27,72.7,3236.698,46.4859,44.202,2852.0288
30.68,72.7,3291.8708,42.0908,43.068,2882.4811
33.74,72.7,3295.5481,47.1382,32.0075,2788.7956
33.87,72.7,3358.0635,38.6265,30.7,2779.6248
34.54,72.7,3362.9014,50.1251,36.1186,2803.1547
34.05,72.7,3387.1177,46.8657,38.7515,2753.3226
35.32,72.7,3408.1377,52.4423,31.9022,2787.5416
35.36,72.7,3428.5352,55.7186,27.8577,2779.5199
33.92,72.7,3452.4033,68.6501,29.0523,2786.1655
33.4,72.7,3485.1519,49.1928,38.0333,2867.4545
31.77,72.7,3473.9565,31.6201,43.9894,2905.8175
27.4,125.04,3492.2339,34.81,41.2651,2945.0938
27.68,125.04,3514.4849,61.0282,36.9941,2913.7064
27.57,125.04,3566.3704,57.8884,37.4212,2867.3926
27.65,125.04,3580.3687,48.1701,42.8425,2904.6848
28.75,125.04,3597.6846,56.0211,41.4313,2980.5364
31.88,125.04,3634.5229,54.5077,41.2989,2950.1603
32.99,125.04,3641.1157,56.2999,42.2172,2967.9626
32.99,125.04,3630.9126,57.9359,49.4993,2928.2088
33.09,125.04,3636.9463,40.8554,55.23,2948.8206
47.51,125.04,3662.4153,21.09,55.2938,2932.349
35.47,125.04,3683.2939,37.5055,54.8863,2952.7548
47.51,125.04,3714.2627,50.479,58.176,3041.5881
65.12,137.23,3729.3257,48.5205,59.2558,2984.2183
64.06,137.23,3731.7974,43.5449,63.2366,3099.4222
96.61,137.23,3721.9854,44.6732,61.2332,3144.5446
70.27,137.23,3759.6191,47.9359,60.2342,3132.0411
64.91,137.23,3794.0295,37.3914,63.645,3145.4581
62.83,137.23,3787.6519,33.719,66.3503,3217.4068
64.94,137.23,3843.2402,32.5525,63.9558,3145.9958
65.08,137.23,3844.4458,31.0992,56.7841,3158.4452
69.51,137.23,3833.635,34.5727,72.2222,3207.5157
72.42,137.23,3889.876,34.1011,71.5643,3145.0487
70.97,137.23,3870.6829,30.5372,76.3062,3229.037
70.98,137.23,3881.5854,34.8242,70.8492,3342.1303
71.7,141.11,3916.7969,37.9596,71.2988,3334.0966
71.68,141.11,3942.2925,39.6587,62.0983,3318.9717
65.14,141.11,3985.4243,34.7723,72.0481,3382.2835
71.33,141.11,4011.7266,33.5659,75.7209,3357.2909
124.08,141.11,4043.9575,32.0715,75.1688,3373.0059
124.21,141.11,4045.0107,41.8584,72.0761,3415.1418
124.9,141.11,4086.8516,42.5285,77.5638,3398.1068
124.85,141.11,4103.1963,43.0662,71.0483,3375.5326
124.86,141.11,4145.0479,32.5653,86.1891,3521.4692
126.15,141.11,4201.9927,34.392,85.995,3585.1644
126.3,141.11,4201.7148,35.378,102.5134,3641.7905
136.45,141.11,4236.252,39.6622,97.3608,3717.6214
129.0,154.02,4264.2314,39.267,106.9995,3814.0703
133.15,154.02,4241.6914,38.8527,102.3416,3831.7884
133.18,154.02,4269.9932,41.7893,101.637,3888.7334
133.78,154.02,4283.8174,44.9481,103.751,3897.4284
130.69,154.02,4310.2983,49.9897,107.3816,3878.4712
133.84,154.02,4336.8286,48.2861,97.7274,3920.7739
134.22,154.02,4337.7603,46.9984,95.8942,3839.026
132.33,154.02,4366.7725,46.5076,80.8353,3804.5368
134.36,154.02,4368.2256,47.5117,145.2579,3892.4351
134.28,154.02,4395.1367,50.8197,148.1532,3827.6308
134.26,154.02,4386.0288,52.7748,154.009,3814.4304
135.89,154.02,4388.9932,56.9728,148.0735,3788.3392
132.62,239.13,4404.1035,63.1376,149.4983,3754.8172
133.12,239.13,4443.4727,67.3529,133.4347,3807.7252
215.34,239.13,4430.1841,68.4977,131.2196,3826.3266
134.31,239.13,4459.5972,75.2888,139.0178,3785.3046
216.72,239.13,4489.3643,68.8643,136.4143,3712.8426
216.39,239.13,4504.3735,74.5996,127.9138,3744.2726
136.33,239.13,4525.7871,82.2657,122.8032,3835.9519
136.5,239.13,4519.3872,85.8818,110.3171,3782.9483
136.42,239.13,4540.7095,68.3328,121.9731,3829.1663
136.42,239.13,4576.1455,69.5065,122.1936,3890.9605
138.12,239.13,4594.5381,77.2918,111.8489,3947.2752
136.7,239.13,4589.02,80.2778,103.5326,4000.2253
138.22,275.61,4607.4727,82.3771,109.5971,4135.9459
140.56,275.61,4609.9995,74.0122,126.4472,4127.3398
138.16,275.61,4635.2822,68.807,128.6187,4185.2323
139.77,275.61,4655.2173,61.428,110.6301,4267.0735
139.42,275.61,4675.6953,105.7395,101.9873,4153.843
154.41,275.61,4662.2852,125.5768,90.3513,4248.2814
138.85,275.61,4738.4004,109.1966,101.7734,4264.0017
138.84,275.61,4741.4341,91.7584,98.2902,4218.9499
138.94,275.61,4719.9023,93.0959,87.8939,4284.429
144.81,275.61,4745.665,123.1578,85.0946,4233.6216
134.47,275.61,4762.2534,108.3326,87.2586,4172.5208
134.32,275.61,4766.8369,80.3316,93.6447,4181.5209
149.18,251.73,4777.5645,107.1285,96.5572,4209.0869
144.83,251.73,4762.0967,123.9733,86.554,4189.5499
218.68,251.73,4793.4414,163.2629,100.7076,4283.865
156.26,251.73,4812.5967,177.0868,104.7194,4283.6067
143.34,251.73,4835.9839,147.1587,122.4745,4471.0792
156.19,251.73,4819.4189,127.3268,129.3264,4538.5526
142.31,251.73,4834.0312,143.2633,132.0962,4548.7431
142.27,251.73,4832.3618,146.0333,153.4445,4552.7043
140.61,251.73,4832.4868,140.8268,128.5183,4538.5416
195.18,251.73,4867.4712,122.5595,123.4378,4518.5186
146.23,251.73,4842.0205,140.9453,133.2102,4571.7624
146.25,251.73,4889.543,137.1217,165.1318,4486.9644
188.59,294.0,4884.394,133.082,182.9507,4616.1553
141.87,294.0,4910.9053,121.3158,200.4536,4613.2163
223.3,294.0,4825.0293,94.8446,174.1456,4582.2459
163.41,294.0,4838.9248,81.2557,198.2986,4584.636
143.98,294.0,4841.5117,99.1648,189.528,4521.7787
141.55,294.0,4829.4502,107.1327,209.8715,4537.1905
141.86,294.0,4871.2383,116.3214,182.4248,4524.9854
141.92,294.0,4868.6895,123.9773,192.8427,4498.4121
140.89,294.0,4890.2051,135.3578,290.9866,4753.0143
163.54,294.0,4885.8379,101.023,314.9015,4685.023
163.5,294.0,4907.9521,138.4567,303.9904,4675.1039
163.5,294.0,4904.8252,123.7953,320.5902,4666.3016
162.45,246.76,4913.0342,168.4906,284.8336,4566.6982
143.84,246.76,4921.3423,169.0222,260.4027,4675.4996
141.9,246.76,4916.6216,185.6061,250.9623,4728.9168
146.3,246.76,4924.9575,151.3297,255.2824,4612.6361
143.07,246.76,4948.9229,133.7439,258.665,4592.3506
148.46,246.76,4947.3789,157.2659,256.3134,4706.2574
215.45,246.76,4947.6108,144.8432,257.323,4628.5313
162.37,246.76,4963.2612,143.6879,263.448,4631.2095
162.31,246.76,4959.6904,114.8257,207.2944,4645.9502
209.09,246.76,4971.2031,125.8842,215.8185,4731.8486
145.53,246.76,4962.0479,133.5267,217.4543,4751.6707
184.88,246.76,4981.7603,146.7525,224.3228,4779.0543
186.13,225.0,4964.127,146.3345,240.5528,4868.6243
194.84,225.0,4960.7559,123.0941,255.9109,4776.6059
161.63,225.0,4936.2207,132.8399,228.5798,4887.7511
161.56,225.0,4931.334,136.8023,204.471,4851.0257
161.49,225.0,4929.0176,192.2001,209.1062,4802.2232
142.37,225.0,4918.6523,197.9257,228.2282,4934.0721
349.08,225.0,4907.3721,158.7227,212.8644,5028.4653
160.18,225.0,4912.3716,147.8578,231.8769,4986.8645
326.46,225.0,4897.3203,183.0229,186.0432,4921.5799
145.41,225.0,4899.5342,159.8864,237.1264,4916.8308
307.29,225.0,4876.2314,192.3287,199.7451,4879.2774
118.67,225.0,4868.9897,159.1101,189.7292,4897.499
251.7,151.68,4864.561,193.0361,214.3825,4851.0965
307.33,151.68,4829.7954,189.6895,224.9816,4811.4374
307.19,151.68,4816.8086,218.4346,233.4848,4874.6921
154.68,151.68,4796.6465,207.658,234.4704,4917.6461
154.62,151.68,4758.6455,181.0963,194.6193,4890.9681
156.75,151.68,4755.2729,186.6008,215.647,5018.21
151.91,151.68,4747.2734,198.6362,251.9289,4931.8093
142.75,151.68,4719.4521,179.1478,246.4303,4967.5649
142.76,151.68,4700.5693,189.1304,191.9569,4915.2838
142.72,151.68,4692.1216,211.3065,210.4818,4861.4235
153.42,151.68,4671.979,244.6876,227.7336,4786.7073
150.9,151.68,4672.4907,178.714,280.5847,4684.331
137.72,138.47,4657.918,188.2498,237.1427,4779.0147
104.68,138.47,4621.9209,170.6727,223.9271,4770.3584
139.12,138.47,4598.9385,186.0598,241.8131,4779.5824
137.81,138.47,4570.4517,171.6685,246.2454,4799.6603
137.91,138.47,4551.2754,165.6095,233.3762,4926.092
137.36,138.47,4530.9834,169.4982,255.888,4892.0676
137.35,138.47,4552.0342,207.3635,183.8413,4980.6351
137.17,138.47,4528.9395,227.0146,230.4962,4930.2754
130.73,138.47,4493.6377,201.4473,236.1402,5000.7662
130.64,138.47,4476.4619,161.5414,252.3883,5084.571
131.11,138.47,4466.1333,185.5219,211.9457,5031.6643
130.78,138.47,4421.5063,182.6021,203.515,5006.3998
138.1,124.95,4412.9287,211.2403,239.8701,4987.3126
85.5,124.95,4417.7197,192.0785,222.1566,4956.7265
80.38,124.95,4357.8486,205.2168,163.5863,4970.7914
83.42,124.95,4346.3965,224.6553,167.5691,4936.6601
80.39,124.95,4321.7178,225.369,175.2983,4859.4539
78.92,124.95,4301.6211,228.3756,197.8361,4978.429
78.91,124.95,4288.334,223.7014,188.0012,4979.7185
60.72,124.95,4235.666,203.6693,235.1673,5005.9287
60.91,124.95,4238.6592,227.1144,159.674,4853.1986
60.45,124.95,4235.6289,220.6551,177.5787,4885.4996
61.9,124.95,4194.7559,223.1347,193.8361,4832.5758
80.37,124.95,4175.7256,226.5841,192.7211,4779.2866
61.83,96.71,4123.0322,215.141,177.9971,4858.7375
59.07,96.71,4124.9697,220.5071,185.0563,4758.8563
59.81,96.71,4065.4749,209.0565,172.8191,4807.327
59.8,96.71,4016.3186,181.2058,221.8864,4880.8185
58.34,96.71,4008.2905,215.2552,141.286,4857.2606
40.36,96.71,3989.4458,140.3266,184.7665,4870.3544
40.35,96.71,3973.9595,210.0299,187.1257,4855.2254
40.31,96.71,3946.594,135.859,210.5559,4810.2386
40.31,96.71,3933.6284,195.7825,110.3981,4662.284
40.38,96.71,3871.0251,163.4849,77.7285,4678.5657
71.54,96.71,3853.3989,227.5703,95.5373,4683.2679
72.25,96.71,3838.1626,156.1483,123.4782,4589.7067
61.74,53.96,3817.9792,181.2185,92.485,4517.6081
60.18,53.96,3771.1553,129.994,154.8604,4523.5627
55.54,53.96,3772.5286,198.779,77.3969,4492.6462
48.97,53.96,3735.2854,154.3212,90.9911,4447.2783
46.58,53.96,3713.9824,194.7853,105.8227,4572.0756
46.27,53.96,3709.0344,129.3937,125.6621,4579.635
157.05,53.96,3675.6106,169.2103,131.5898,4605.9533
84.41,53.96,3652.9395,131.8481,175.8191,4506.0564
46.51,53.96,3620.7285,193.1365,168.3625,4560.7736
40.52,53.96,3574.1804,176.1385,227.6425,4440.1059
40.05,53.96,3574.6357,225.6469,133.8065,4503.0477
50.11,53.96,3517.6013,160.3307,193.4527,4347.1924
50.11,43.0,3520.1479,212.7142,77.8032,4348.874
43.77,43.0,3500.45,156.6467,160.4542,4253.5346
38.02,43.0,3485.3228,199.3829,102.032,4414.9738
37.99,43.0,3462.4451,100.9343,192.1597,4254.6611
43.16,43.0,3430.3208,136.8047,148.6817,4345.8702
41.72,43.0,3435.3423,98.5641,235.7132,4223.5946
44.42,43.0,3411.2263,139.3893,180.7861,4293.2145
49.73,43.0,3381.4829,138.8414,238.7183,4247.1131
49.33,43.0,3359.6816,175.3902,159.2843,4216.5786
43.45,43.0,3348.8936,63.5708,250.0487,4209.7978
38.56,43.0,3326.4236,128.1567,172.5661,4177.0414
40.52,43.0,3306.7368,162.7877,217.551,4263.1119
43.39,39.1,3285.4094,150.167,121.5555,4121.6059
40.57,39.1,3265.5938,101.1183,180.7797,4109.5939
38.97,39.1,3255.519,120.7347,119.2826,4191.5543
43.3,39.1,3229.417,56.9208,199.4977,4089.6217
43.3,39.1,3233.1689,52.3393,149.5649,3973.1819
43.26,39.1,3214.2849,48.0065,186.261,4084.85
40.57,39.1,3209.5034,119.9081,130.3022,3970.262
38.38,39.1,3158.7305,96.6956,166.688,3958.9406
37.84,39.1,3157.4487,111.5839,94.614,3880.3429
37.94,39.1,3187.6138,115.4911,116.1131,3895.3493
36.37,39.1,3178.4683,154.7642,78.4295,3838.8533
35.85,39.1,3128.7656,153.4201,98.4891,3848.9483
124.1,36.86,3099.7661,129.6235,73.4452,3809.5272
84.32,36.86,3082.3418,71.6746,72.6801,3803.9774
35.38,36.86,3071.677,103.8239,67.9217,3748.4811
35.24,36.86,3073.7969,137.005,65.3911,3778.4367
35.26,36.86,3048.3154,158.3539,63.2979,3735.3886
35.18,36.86,3045.9536,140.7782,40.6998,3664.4468
35.25,36.86,3052.8379,132.8527,35.6617,3637.2526
35.22,36.86,3036.543,142.5745,36.254,3699.6468
35.25,36.86,3051.54,140.8236,39.5492,3526.5702
35.4,36.86,3007.085,131.5268,8.5202,3609.9466
35.27,36.86,2988.8975,119.9701,10.7005,3562.3686
34.86,36.86,2987.9451,99.9248,-12.88,3458.7475
33.98,36.35,2980.5703,91.2914,-1.7941,3439.1549
29.99,36.35,2948.6592,147.1441,5.0775,3454.1974
30.04,36.35,2962.6189,172.3912,5.7826,3456.2193
26.46,36.35,2944.1138,179.2618,10.502,3518.2357
23.6,36.35,2935.8853,150.2778,28.4976,3540.1408
25.49,36.35,2944.957,87.0783,28.2887,3421.6036
25.68,36.35,2909.7251,77.9039,41.6583,3454.5003
25.73,36.35,2921.6602,78.2216,36.9384,3372.5633
25.7,36.35,2894.2603,113.6891,25.8256,3373.5157
22.98,36.35,2901.3286,170.2259,27.1111,3290.6464
29.73,36.35,2875.8633,152.0131,12.7645,3315.0986
29.65,36.35,2877.386,109.3324,34.4692,3297.9307
22.94,39.29,2863.4331,149.8978,14.6144,3266.7067
23.02,39.29,2852.1255,143.5699,21.8627,3278.169
22.95,39.29,2838.0576,102.6495,27.8994,3258.0569
22.93,39.29,2840.3486,66.0206,70.4825,3203.2578
24.99,39.29,2838.468,36.7891,29.9353,3173.8872
24.66,39.29,2821.9409,39.7868,27.8456,3085.5667
24.65,39.29,2817.2231,99.6806,26.9786,3058.1061
22.94,39.29,2799.8569,149.8836,27.537,3023.9914
22.9,39.29,2811.709,132.572,45.3985,3065.6109
23.56,39.29,2795.7666,103.9696,66.5331,3079.5377
24.64,39.29,2799.489,91.8769,38.6966,3154.842
24.61,39.29,2783.0576,84.2546,41.6114,3202.3465
25.25,38.76,2794.4431,78.1262,24.0562,3147.0513
25.66,38.76,2775.8862,31.0117,47.491,3137.6068
25.33,38.76,2788.071,45.1492,39.591,3142.5379
25.37,38.76,2788.9661,50.9083,2.8096,3067.5142
24.61,38.76,2791.2114,84.9143,12.2236,3034.3988
22.94,38.76,2770.689,67.2853,18.2318,3050.97
24.63,38.76,2761.9546,27.1025,18.0196,3093.8703
24.94,38.76,2773.9233,30.4568,33.294,3070.7323
22.86,38.76,2762.7495,45.0104,39.0612,2924.6365
22.86,38.76,2759.417,31.119,18.4427,2947.8314
22.9,38.76,2748.1802,35.3379,15.6111,2872.636
22.88,38.76,2761.2302,44.1251,8.4422,2990.5567
22.75,40.46,2741.0627,34.9565,36.5861,2990.7077
30.44,40.46,2768.7158,42.4994,21.3469,2937.3365
30.37,40.46,2748.2688,53.6227,26.4492,3002.2598
22.89,40.46,2780.7188,72.5519,27.1152,3037.3102
22.9,40.46,2763.2805,70.2554,36.5724,3032.0302
22.88,40.46,2764.2996,60.3455,26.7774,3048.7926
22.87,40.46,2765.6768,61.8177,25.0668,3037.7704
22.88,40.46,2750.6167,60.0944,16.1681,2983.3555
22.87,40.46,2771.9873,65.0237,16.7116,2977.2831
22.9,40.46,2788.3086,58.0527,15.0703,2850.9252
22.92,40.46,2815.6396,27.008,18.8704,2858.522
26.24,40.46,2795.7432,32.5837,4.7885,2791.6765
22.96,40.66,2832.0405,48.4279,7.6506,2776.3553
28.6,40.66,2814.853,66.914,26.0458,2828.5045
25.47,40.66,2867.7207,60.1379,32.6888,2797.6535
25.46,40.66,2903.1426,62.9451,42.0443,2901.9399
22.85,40.66,2907.7109,59.249,35.3803,2882.5907
25.49,40.66,2916.9697,36.9429,46.5923,2791.0919
25.54,40.66,2932.6597,53.8269,34.6425,2848.9733
25.58,40.66,2934.9531,55.2496,25.7501,2801.7059
25.61,40.66,2958.8867,67.1456,15.5744,2798.3408
25.58,40.66,2985.3728,78.4946,4.4586,2825.4247
25.56,40.66,3004.1101,85.848,13.2627,2813.0825
27.55,40.66,2997.6042,56.9074,39.8743,2804.9399
21.8,61.15,3027.7412,41.2195,29.145,2880.865
25.58,61.15,3039.1353,44.3097,28.4674,2892.8088
25.61,61.15,3071.7832,27.2403,28.733,2782.0295
25.58,61.15,3079.2173,16.3571,35.5271,2710.0882
25.6,61.15,3123.9517,18.389,28.2669,2742.9173
25.63,61.15,3112.791,54.3056,18.2147,2782.876
25.61,61.15,3145.8696,74.8437,14.5861,2797.3854
25.65,61.15,3172.2698,69.719,13.4287,2763.0897
27.79,61.15,3168.4846,48.3944,19.2071,2822.9793
28.0,61.15,3180.8379,41.7594,34.0372,2840.6698
27.89,61.15,3185.8713,25.3472,35.725,2864.1323
28.18,61.15,3216.6152,43.7425,25.6632,2883.2344
22.07,51.68,3242.3826,54.0344,20.6989,2853.8206
25.36,51.68,3256.0596,37.7634,23.0617,2785.9006
26.04,51.68,3286.0332,37.2994,15.3334,2790.3624
25.54,51.68,3308.8486,47.7371,19.5917,2822.3773
25.54,51.68,3349.7109,68.8793,18.0967,2806.7882
27.49,51.68,3369.8577,53.7191,22.7643,2826.3528
26.53,51.68,3378.6653,27.1553,32.2184,2863.5824
27.83,51.68,3404.3164,22.5606,34.7439,2898.9125
29.58,51.68,3420.0725,29.6176,37.6798,2851.9628
30.14,51.68,3454.8276,44.0509,39.5711,2919.4614
27.91,51.68,3475.0269,43.5147,38.6304,2831.9081
27.93,51.68,3493.8413,40.6338,42.1075,2888.0045
33.88,54.67,3490.3901,34.7938,36.6264,2883.2421
49.6,54.67,3452.6838,44.5063,36.5699,2888.6216
49.05,54.67,3505.5332,49.8396,38.877,2962.4819
27.44,54.67,3540.48,44.1235,38.8265,2933.5365
27.42,54.67,3540.0547,32.8457,40.0773,2991.2873
30.0,54.67,3586.0586,26.1344,44.5865,2989.5615
39.11,54.67,3620.1484,27.8559,48.565,3054.6892
37.91,54.67,3611.2373,31.333,48.9617,3004.9228
43.02,54.67,3651.0269,35.2154,45.6043,3069.5566
46.32,54.67,3669.1064,36.9779,47.0465,3046.9277
46.09,54.67,3692.521,37.4879,44.3717,3125.7523
49.18,54.67,3653.8506,32.811,45.206,3202.3205
44.11,58.19,3700.5098,40.7291,45.3082,3210.2504
46.14,58.19,3701.249,40.1223,43.009,3240.4482
44.15,58.19,3736.0596,31.7146,45.0958,3190.7551
43.05,58.19,3738.9963,32.879,44.4872,3178.5046
43.03,58.19,3794.396,30.9767,49.4124,3160.081
43.05,58.19,3779.5371,37.6296,51.3625,3254.6635
51.67,58.19,3809.4077,36.191,52.803,3218.3017
48.02,58.19,3830.0535,40.3145,41.9778,3241.9293
35.19,58.19,3818.2798,35.3455,76.6089,3264.4198
35.06,58.19,3852.6372,36.3439,78.9741,3271.185
35.06,58.19,3879.0417,37.0564,84.3106,3343.1409
37.67,58.19,3881.8296,49.0504,71.8475,3357.14
37.26,90.09,3890.9734,44.6746,76.0355,3405.3578
42.97,90.09,3908.6396,49.3419,70.3264,3380.7964
40.04,90.09,3906.2461,40.765,73.4389,3427.1667
39.96,90.09,3931.1675,37.4315,72.8287,3436.6257
40.08,90.09,3986.6001,33.7141,72.4757,3370.1924
40.39,90.09,3992.1143,40.2753,70.0873,3365.1652
40.35,90.09,4019.8831,39.4367,64.3518,3381.6796
40.8,90.09,4044.0403,40.3202,64.0636,3385.9761
41.77,90.09,4054.3477,26.9239,47.6698,3420.2158
47.63,90.09,4092.146,31.4289,48.5353,3483.4926
47.63,90.09,4086.8159,32.4598,58.9664,3554.1366
40.83,90.09,4126.2178,32.7875,63.1179,3605.5922
40.83,105.34,4134.5791,31.9525,55.3023,3704.6308
39.82,105.34,4160.4238,33.7495,53.7487,3731.5683
40.96,105.34,4173.1465,40.623,46.6668,3736.7504
41.62,105.34,4187.9966,38.8783,52.3071,3795.9135
47.37,105.34,4213.2275,45.7799,53.5637,3791.8658
46.39,105.34,4244.4375,41.4097,37.7627,3850.1635
44.88,105.34,4280.6533,39.7164,36.2947,3806.1794
45.49,105.34,4278.4312,35.6509,32.2518,3781.8481
44.2,105.34,4304.2861,40.8101,48.1043,3736.3238
53.96,105.34,4329.8589,48.1737,41.0843,3647.8605
48.15,105.34,4311.6562,47.1745,44.8602,3650.0118
51.93,105.34,4341.7832,41.564,45.1896,3700.956
47.4,123.0,4350.9199,40.0852,58.9468,3681.9768
49.31,123.0,4381.4707,39.5304,49.1145,3795.0576
49.65,123.0,4381.4106,44.6538,69.3133,3832.4678
42.97,123.0,4405.2622,51.0283,54.8393,3838.9984
42.98,123.0,4419.1118,48.1014,48.582,3945.8748
42.96,123.0,4433.6602,51.6593,38.8258,3952.1962
42.96,123.0,4437.5317,52.1696,53.3368,4023.4635
40.17,123.0,4434.0654,52.1886,50.682,3973.8224
38.66,123.0,4425.1479,45.8436,57.978,3990.0311
39.47,123.0,4413.0444,40.8646,50.2533,3920.5106
42.9,123.0,4406.8438,36.9559,52.0309,4017.5936
42.65,123.0,4437.0322,38.5366,47.5565,3915.8505
28.1,158.48,4436.7798,38.2564,42.3306,3965.4971
31.16,158.48,4438.4102,45.1317,56.4644,3982.9001
33.77,158.48,4424.123,44.979,53.4147,4019.8982
34.17,158.48,4446.7153,46.997,59.1449,4075.1902
33.85,158.48,4462.3623,46.6436,75.5087,4097.6823
34.09,158.48,4469.5176,41.021,86.2519,4133.2577
33.82,158.48,4458.6289,38.452,70.6745,4133.681
33.82,158.48,4508.834,41.247,63.0317,4068.7788
42.13,158.48,4475.6729,44.7219,88.3495,4154.2688
42.13,158.48,4480.1655,50.8662,99.3728,4142.1405
45.92,158.48,4490.3027,60.5169,88.4465,4130.3573
45.84,158.48,4521.0669,57.8025,102.8466,4181.3906
46.97,101.24,4534.0161,58.3335,118.0597,4224.4425
44.13,101.24,4542.5786,53.4073,116.2408,4236.9706
52.13,101.24,4562.6152,49.6619,107.9062,4320.5191
100.53,101.24,4575.9854,45.3814,104.2111,4290.2605
82.22,101.24,4598.875,44.4673,99.9121,4160.1047
82.2,101.24,4602.6523,54.9647,99.1793,4250.4783
85.63,101.24,4628.1357,67.6809,107.8576,4274.2016
98.47,101.24,4621.3252,74.1091,101.8423,4380.4236
98.47,101.24,4611.627,53.4774,109.4856,4344.4986
94.44,101.24,4612.9316,46.134,110.8262,4448.7714
91.27,101.24,4636.8779,41.7196,132.9821,4474.6586
100.59,101.24,4638.6572,47.1128,129.5521,4417.1692
42.93,98.59,4659.9883,46.4397,113.2057,4486.2206
42.95,98.59,4662.9531,54.825,86.1667,4461.1393
46.22,98.59,4670.4902,58.3864,95.9625,4445.2161
97.46,98.59,4682.0239,52.3245,99.1585,4514.6949
51.84,98.59,4685.8032,61.3281,120.6679,4581.5576
119.08,98.59,4699.2422,64.1682,110.7698,4596.786
88.05,98.59,4713.8574,52.178,115.8493,4564.539
92.83,98.59,4708.6016,45.3705,118.3195,4592.4386
88.08,98.59,4722.5449,42.0979,139.5436,4618.0383
121.38,98.59,4716.7568,55.4208,118.7809,4629.094
107.95,98.59,4740.9883,58.729,108.967,4598.2308
103.15,98.59,4745.0088,65.0233,115.4135,4540.8446
107.37,81.58,4753.4443,66.3687,128.0517,4534.6878
154.97,81.58,4740.3071,59.1282,116.4469,4591.1699
154.97,81.58,4739.4199,57.5592,116.4226,4610.0212
82.23,81.58,4768.832,72.3464,87.7821,4565.8971
82.23,81.58,4765.4863,64.9099,114.0583,4559.4633
84.31,81.58,4787.3633,55.474,122.8981,4500.9382
82.22,81.58,4755.5708,56.9133,132.2789,4503.7217
85.89,81.58,4739.3901,72.5337,135.8673,4499.9068
86.09,81.58,4734.96,69.6478,127.3176,4542.021
103.27,81.58,4716.0854,71.3484,158.2106,4531.2253
103.21,81.58,4701.5879,84.1324,139.7329,4566.7562
95.26,81.58,4705.9604,69.4845,142.3012,4511.6473
103.58,61.37,4668.9263,81.6142,118.5369,4597.2525
83.0,61.37,4667.5386,88.8349,134.8205,4619.22
82.71,61.37,4646.1812,80.6689,112.7562,4618.7699
85.21,61.37,4620.2534,70.2985,115.0756,4656.9486
83.43,61.37,4648.4912,65.7393,93.0621,4578.7289
73.59,61.37,4582.8003,74.0107,114.5431,4570.3899
75.79,61.37,4588.0933,81.7996,97.0766,4608.5404
121.62,61.37,4546.3857,81.3067,120.1023,4656.3017
75.2,61.37,4516.6133,69.6646,-0.4162,4486.5031
33.23,61.37,4499.9927,63.1851,9.1834,4564.5476
31.21,61.37,4454.4141,68.2005,8.9939,4603.7429
408.67,61.37,4376.1465,76.2101,24.7929,4622.63
408.67,53.5,4381.0996,70.9773,42.3241,4759.0783
