price_resid
-13.03422
-14.089752
3.5676537
3.3368378
-11.414486
2.6590347
2.0281029
2.7428818
1.9495964
0.279171
-0.18968582
0.56903076
-2.084282
-11.267004
-15.276209
-15.033371
-8.297861
-11.827528
1.7848206
-9.535618
-3.5573387
-4.5614777
-17.19495
-13.282246
-11.254936
-12.9858055
-8.742851
-11.697512
-6.807083
-4.406374
-7.743677
-3.151966
-1.7434578
-1.0587883
1.1513596
-0.12093353
6.9778137
-1.2545624
-9.974258
-2.9957237
-0.32192993
43.31002
57.297573
15.288227
12.041336
-8.8120575
-12.70702
-3.0544815
-8.315151
-6.9295235
28.534458
-12.440933
-11.730293
-11.773884
-13.702644
-8.02121
24.350468
27.816418
17.983898
12.067593
8.3704605
11.815479
9.802593
18.815723
16.782326
20.9944
23.24012
22.51654
19.464718
16.336334
16.17894
17.146664
14.698696
9.288197
12.703674
9.55415
-1.5035095
1.0167542
-3.3956337
27.64318
-0.80420303
10.879284
6.188183
0.16259384
-4.4788055
-0.2225914
-3.3979034
-3.5132904
0.8618355
2.2874641
1.7834206
3.6290703
4.264515
3.161106
3.5171318
2.4682121
6.575691
7.0938416
0.3297577
-0.9905777
-1.272644
-0.19625092
-4.0916977
0.07752609
1.6423035
1.4440536
-0.10664368
-4.291897
-2.4747124
-6.4643974
-7.6177063
-8.441883
-8.026833
-5.6519814
-6.6321335
-7.5413437
-9.778355
-10.652721
-11.562691
-11.454197
-12.257874
-13.152565
-11.88319
-12.4998665
-10.681843
-10.007156
-7.869934
-7.0475197
-6.0950356
-5.536915
-5.810135
-6.9210625
0.31375885
-8.532631
-8.241791
-8.979078
-9.223246
-7.994049
-8.231892
-5.3885803
-5.0970917
-10.484442
-10.395597
-11.600403
-12.663431
-12.886768
-8.776752
-10.39146
-8.283073
-9.044075
-8.099567
-0.71855164
-1.7016754
0.7142525
-0.036815643
0.5181923
10.3946495
-7.0747795
-7.50243
-6.0252953
-0.5483551
4.8669205
-0.44446945
-1.7045326
-2.5149307
-4.246765
-5.897541
-6.262169
-8.397423
-8.343113
-10.888241
-13.694523
-10.466019
-10.754604
-9.705845
-7.943165
-10.160671
3.2286491
-6.2695427
-6.6244774
0.3769722
-6.641548
-5.191742
-4.1274223
-2.4145775
-0.889019
-3.5782585
-4.052471
-4.4354553
-5.208233
-3.5080795
-0.47142792
-5.3180428
-4.0231514
-4.564293
-8.2375145
-7.1596794
-9.735786
-8.602337
-7.9459
-10.225311
-5.8307037
-9.446564
-7.898075
-7.1547623
-9.005611
-7.230358
-7.6892242
-7.4231453
-6.621483
-6.2279778
-5.989876
-5.2951508
-5.416813
-3.1456184
-4.0793304
-6.074589
-4.095169
-6.1841507
-6.4641533
-7.1027794
-6.5839005
-4.867012
-6.452053
-7.083931
-5.3489647
-6.9818916
-6.556244
-3.9550514
-8.029911
-7.140892
-7.5422783
-7.7597313
-7.0466423
-8.133133
-9.012932
-9.349236
-8.274231
-7.6134987
-8.522533
-8.454891
