rt_true,da_true,load_true,rt_pred,da_pred,load_pred
36.44,79.54,3829.1946,53.0381,50.7981,3881.8417
36.64,79.54,3811.229,69.1718,63.6731,3829.8253
36.71,79.54,3811.5557,60.094,72.6913,3755.6817
36.71,79.54,3788.1826,47.7753,78.2672,3731.6866
38.18,61.53,3707.1758,88.8844,79.3177,3707.9536
40.61,61.53,3681.5459,56.189,78.5975,3651.7153
37.44,61.53,3653.1025,66.9802,78.3058,3619.7347
38.0,61.53,3627.7207,45.6388,71.6156,3607.7597
37.45,61.53,3598.1426,29.7121,75.5152,3501.3958
36.79,61.53,3567.3472,41.1396,76.7753,3449.1306
40.32,61.53,3565.9995,44.649,78.9212,3376.3714
36.89,61.53,3545.6194,34.0025,73.8064,3358.7235
36.67,61.53,3486.5352,36.7607,76.536,3340.1186
37.18,61.53,3475.5127,34.2953,69.8336,3320.0813
37.17,61.53,3456.3457,24.8758,68.8517,3282.2198
36.81,61.53,3418.9839,33.1948,71.6244,3360.1931
150.7,53.64,3404.9736,24.5998,74.4097,3334.6501
150.58,53.64,3393.0513,40.4923,50.4196,3191.5476
124.44,53.64,3362.0229,27.149,50.9059,3152.7941
54.19,53.64,3332.9741,41.5909,50.9885,3108.8438
53.82,53.64,3300.2656,9.1175,43.8119,3126.306
51.95,53.64,3297.5298,10.0443,39.497,3155.6244
53.58,53.64,3276.8018,22.303,39.4238,3086.7408
35.63,53.64,3224.7056,-2.1659,37.3158,3133.107
35.68,53.64,3218.218,10.3449,42.1708,3095.2624
35.64,53.64,3206.1182,19.7096,42.201,3042.8276
35.46,53.64,3194.791,8.8665,45.1192,3008.9094
35.41,53.64,3166.812,16.3371,40.8168,3001.8902
36.53,47.1,3192.6855,20.0873,39.1951,2975.7118
35.54,47.1,3171.3076,40.7935,34.7858,2967.0194
35.48,47.1,3147.4248,43.6312,35.1755,2951.4141
31.73,47.1,3135.5474,55.4337,36.603,2947.1299
31.31,47.1,3122.6973,12.2135,36.064,2921.3433
29.56,47.1,3074.4795,28.4413,36.1958,2895.0214
28.56,47.1,3084.8955,25.2723,37.402,2915.9724
28.08,47.1,3060.2183,-7.5685,35.9714,2930.0905
27.01,47.1,3049.2358,31.7744,34.3443,2881.7519
27.34,47.1,3016.6387,15.5417,30.0927,2897.4526
28.08,47.1,3032.8926,2.5903,33.3588,2882.0311
28.14,47.1,3002.73,10.4946,39.2025,2847.358
28.46,43.31,2992.3823,29.6181,37.9246,2816.2659
28.54,43.31,2983.1738,42.5094,29.8392,2918.4418
27.45,43.31,2966.3767,61.2599,28.3416,2938.0718
30.8,43.31,2948.9202,45.3244,26.8296,2924.4255
28.09,43.31,2964.3594,50.6664,32.125,2912.1714
27.19,43.31,2984.3464,36.7351,39.888,2889.8536
28.06,43.31,2948.9141,35.6792,40.5807,2800.4668
30.76,43.31,2938.9172,33.7422,39.8148,2810.915
29.41,43.31,2931.7666,19.418,37.4219,2816.4841
28.06,43.31,2908.9648,-16.385,38.1158,2817.1708
27.01,43.31,2885.5991,20.7366,34.0564,2801.2847
25.59,43.31,2882.3013,16.85,32.991,2817.9834
28.44,44.38,2858.0591,-9.3163,30.7651,2820.5848
26.96,44.38,2892.4397,-1.0052,39.7083,2777.6129
26.94,44.38,2860.5542,7.4852,35.7621,2817.8445
26.96,44.38,2857.6294,-0.071,36.6665,2785.7373
25.49,44.38,2855.4771,11.2929,34.6091,2795.0444
25.19,44.38,2849.9021,0.4345,32.3894,2855.9633
25.14,44.38,2830.5005,23.6892,33.6051,2909.3295
25.18,44.38,2840.5903,13.2444,32.054,2882.1482
25.28,44.38,2803.1575,10.4796,35.3008,2869.5991
25.26,44.38,2806.0474,22.8271,36.7438,2874.1584
24.93,44.38,2794.1035,12.9799,36.7832,2842.3922
25.19,44.38,2806.916,-1.7371,34.1279,2817.1727
23.49,45.34,2788.0884,15.187,34.9114,2832.4856
23.88,45.34,2781.9883,8.4981,36.9872,2808.8199
23.85,45.34,2785.0391,11.6308,39.2031,2851.3477
23.83,45.34,2774.1606,22.7029,39.1248,2829.7501
23.81,45.34,2778.3818,26.0184,44.3396,2805.872
23.81,45.34,2770.8528,24.4954,41.5613,2829.1045
23.45,45.34,2754.6797,22.4686,38.074,2828.653
23.17,45.34,2750.4175,18.9783,37.2901,2806.4258
23.17,45.34,2765.5872,11.3642,39.5147,2816.7587
23.19,45.34,2773.105,18.858,36.7052,2789.5546
22.43,45.34,2737.1602,16.1231,38.0149,2785.7659
21.86,45.34,2753.8784,14.3238,40.562,2740.6255
21.88,45.99,2738.6028,18.5703,41.0773,2751.1881
23.56,45.99,2765.4434,22.4053,44.2435,2752.1965
23.79,45.99,2785.7217,18.2774,44.3761,2730.898
24.57,45.99,2796.595,20.455,45.1027,2730.4942
25.61,45.99,2791.6685,20.2505,41.7536,2729.3136
27.45,45.99,2803.4189,18.542,43.9245,2720.4294
25.61,45.99,2795.6621,20.7018,43.0312,2730.9574
25.03,45.99,2782.1831,23.0528,43.5373,2691.4856
25.08,45.99,2795.6289,21.5354,44.7437,2683.8813
25.0,45.99,2782.603,22.5392,50.9233,2689.2195
23.99,45.99,2786.7842,25.123,50.1095,2718.3242
25.05,45.99,2770.8257,24.0393,47.4849,2684.6333
21.66,50.78,2785.6313,23.5358,48.0077,2702.6483
23.1,50.78,2768.0273,20.1868,47.9619,2683.9806
27.13,50.78,2780.2803,23.4961,49.2654,2737.8625
26.99,50.78,2838.272,23.9642,51.4537,2781.9791
29.08,50.78,2815.8672,24.6467,52.4223,2785.6303
36.23,50.78,2840.6035,25.2233,49.4963,2801.8155
25.47,50.78,2845.6313,24.3875,50.5256,2833.1749
28.01,50.78,2869.9146,23.4599,47.5036,2835.3261
28.09,50.78,2885.1064,25.8231,49.9011,2778.1476
24.96,50.78,2911.4629,23.5244,46.2764,2819.9236
24.94,50.78,2913.8604,25.0293,48.4791,2790.754
25.47,50.78,2918.6709,22.8721,46.8313,2799.4042
23.62,65.85,2929.2485,21.7126,47.8821,2773.8159
25.52,65.85,2946.9229,23.35,49.7306,2806.3969
25.46,65.85,3010.9458,23.3047,50.7752,2791.5234
26.83,65.85,3028.7861,24.216,49.0131,2796.5745
32.67,65.85,3067.821,26.3936,50.8917,2892.472
38.16,65.85,3059.6914,28.4894,51.5752,2881.4463
35.32,65.85,3105.7209,30.2079,52.4507,2917.832
35.78,65.85,3105.4045,26.818,51.3263,2944.9618
35.78,65.85,3147.6494,28.0628,52.3862,2983.1186
38.18,65.85,3164.3708,28.3957,53.8327,3009.0391
36.4,65.85,3169.6697,28.7339,53.455,3063.5995
38.39,65.85,3168.749,28.789,53.6528,3066.6138
30.68,72.7,3239.0427,28.514,53.4439,3059.1831
27.27,72.7,3236.698,23.309,68.062,3095.5988
30.68,72.7,3291.8708,25.6206,68.3688,3109.1684
33.74,72.7,3295.5481,29.4899,70.5178,3186.8294
33.87,72.7,3358.0635,32.8584,70.2795,3211.2603
34.54,72.7,3362.9014,36.5268,69.929,3286.4233
34.05,72.7,3387.1177,39.8434,70.1113,3278.6494
35.32,72.7,3408.1377,38.2555,70.5748,3309.6707
35.36,72.7,3428.5352,39.2879,74.1788,3313.7727
33.92,72.7,3452.4033,41.5232,75.5272,3356.1442
33.4,72.7,3485.1519,43.3041,74.9294,3394.9778
31.77,72.7,3473.9565,44.4256,72.2379,3396.1279
27.4,125.04,3492.2339,42.7821,73.4941,3394.9445
27.68,125.04,3514.4849,34.2157,78.2778,3485.8136
27.57,125.04,3566.3704,36.2594,77.8937,3487.5748
27.65,125.04,3580.3687,37.692,77.3349,3551.1447
28.75,125.04,3597.6846,39.1195,78.6797,3541.4754
31.88,125.04,3634.5229,40.2999,78.6918,3614.2162
32.99,125.04,3641.1157,43.5692,77.5379,3634.1954
32.99,125.04,3630.9126,43.7589,78.3953,3611.4924
33.09,125.04,3636.9463,41.6714,77.6691,3650.5215
47.51,125.04,3662.4153,43.2475,80.8299,3635.5233
35.47,125.04,3683.2939,44.4215,81.4471,3674.7405
47.51,125.04,3714.2627,40.7977,79.5958,3737.9828
65.12,137.23,3729.3257,42.6713,82.8889,3697.1391
64.06,137.23,3731.7974,35.7566,134.6967,3843.4761
96.61,137.23,3721.9854,33.361,135.6957,3833.4487
70.27,137.23,3759.6191,39.029,131.1114,3915.6356
64.91,137.23,3794.0295,39.2722,134.1206,3921.4838
62.83,137.23,3787.6519,46.6044,127.5379,3951.2388
64.94,137.23,3843.2402,45.8907,133.2433,3998.207
65.08,137.23,3844.4458,42.4041,128.4848,4001.8692
69.51,137.23,3833.635,41.971,131.9237,3965.5546
72.42,137.23,3889.876,44.2995,120.9416,3930.466
70.97,137.23,3870.6829,52.3039,127.424,3944.7232
70.98,137.23,3881.5854,49.0244,126.0034,3986.4611
71.7,141.11,3916.7969,49.5231,131.162,4027.9943
71.68,141.11,3942.2925,35.2971,134.1822,3997.2126
65.14,141.11,3985.4243,45.2322,134.9137,3961.9546
71.33,141.11,4011.7266,52.6097,128.0905,3849.8264
124.08,141.11,4043.9575,61.3175,133.3649,3872.0802
124.21,141.11,4045.0107,53.9009,146.8247,3882.967
124.9,141.11,4086.8516,62.6215,143.8239,3850.1244
124.85,141.11,4103.1963,70.7696,150.0195,3946.1654
124.86,141.11,4145.0479,51.8828,140.8035,3957.7881
126.15,141.11,4201.9927,59.2123,144.3656,3886.6672
126.3,141.11,4201.7148,64.1976,143.818,3982.7764
136.45,141.11,4236.252,66.2703,146.9665,3923.1684
129.0,154.02,4264.2314,60.64,159.9981,3898.9549
133.15,154.02,4241.6914,72.1961,150.5657,3890.3156
133.18,154.02,4269.9932,73.7138,147.8095,3929.7022
133.78,154.02,4283.8174,71.7029,143.3388,4003.3686
130.69,154.02,4310.2983,67.8004,155.8809,4004.9139
133.84,154.02,4336.8286,89.4542,154.118,4044.6439
134.22,154.02,4337.7603,84.1926,170.7221,4056.3448
132.33,154.02,4366.7725,83.6055,160.964,4086.3083
134.36,154.02,4368.2256,92.5553,151.4439,4147.0797
134.28,154.02,4395.1367,93.0854,143.2127,4207.8059
134.26,154.02,4386.0288,75.2822,129.917,4297.3503
135.89,154.02,4388.9932,85.2622,149.8682,4265.1603
132.62,239.13,4404.1035,109.035,149.7816,4270.7312
133.12,239.13,4443.4727,96.0805,161.1286,4334.3161
215.34,239.13,4430.1841,118.4186,150.1523,4284.3073
134.31,239.13,4459.5972,117.3642,153.3666,4302.7997
216.72,239.13,4489.3643,105.5836,143.4315,4289.2063
216.39,239.13,4504.3735,125.9532,137.4237,4320.4062
136.33,239.13,4525.7871,118.9117,122.1471,4419.9063
136.5,239.13,4519.3872,128.6687,129.3817,4385.6755
136.42,239.13,4540.7095,134.414,138.4498,4403.6359
136.42,239.13,4576.1455,125.6543,150.3601,4370.3599
138.12,239.13,4594.5381,150.8957,154.031,4392.3642
136.7,239.13,4589.02,138.7943,149.2474,4390.7588
138.22,275.61,4607.4727,132.3632,147.7477,4416.7576
140.56,275.61,4609.9995,127.0681,229.8607,4613.9169
138.16,275.61,4635.2822,116.3426,222.5037,4678.637
139.77,275.61,4655.2173,140.7353,232.0081,4585.9785
139.42,275.61,4675.6953,152.1195,229.2451,4644.551
154.41,275.61,4662.2852,164.0795,240.4971,4648.1206
138.85,275.61,4738.4004,177.5408,249.0828,4662.4714
138.84,275.61,4741.4341,165.7177,232.0822,4747.8977
138.94,275.61,4719.9023,140.0577,230.9702,4731.9018
144.81,275.61,4745.665,150.6531,228.6252,4728.5733
134.47,275.61,4762.2534,156.6887,213.9962,4799.264
134.32,275.61,4766.8369,152.7743,225.2259,4856.7991
149.18,251.73,4777.5645,166.919,257.4618,4840.3459
144.83,251.73,4762.0967,149.9901,260.9107,4716.3879
218.68,251.73,4793.4414,154.9295,256.4683,4708.4013
156.26,251.73,4812.5967,174.7077,237.8849,4681.6167
143.34,251.73,4835.9839,179.5003,228.054,4664.9192
156.19,251.73,4819.4189,171.5288,243.0354,4738.1392
142.31,251.73,4834.0312,186.9194,236.4647,4669.5199
142.27,251.73,4832.3618,198.8969,270.5219,4695.0704
140.61,251.73,4832.4868,174.4703,279.1604,4732.598
195.18,251.73,4867.4712,167.4087,310.7161,4621.0092
146.23,251.73,4842.0205,167.4426,256.8869,4717.9498
146.25,251.73,4889.543,140.0621,243.4774,4752.6569
188.59,294.0,4884.394,142.0774,234.025,4744.601
141.87,294.0,4910.9053,117.6201,224.279,4708.7581
223.3,294.0,4825.0293,122.2317,222.2395,4703.5648
163.41,294.0,4838.9248,139.8892,253.4244,4694.1013
143.98,294.0,4841.5117,139.4607,272.9817,4685.385
141.55,294.0,4829.4502,142.3644,255.654,4746.1055
141.86,294.0,4871.2383,118.7531,244.3,4763.1793
141.92,294.0,4868.6895,117.8629,222.504,4761.2743
140.89,294.0,4890.2051,112.1001,212.3676,4813.4483
163.54,294.0,4885.8379,117.0396,206.9742,4798.0417
163.5,294.0,4907.9521,128.7647,225.1332,4822.6346
163.5,294.0,4904.8252,125.832,261.4511,4782.1379
162.45,246.76,4913.0342,160.7464,276.9402,4794.4003
143.84,246.76,4921.3423,170.4586,238.9935,4849.503
141.9,246.76,4916.6216,152.1134,220.0965,4891.3015
146.3,246.76,4924.9575,168.1761,211.3093,4788.5733
143.07,246.76,4948.9229,164.8841,202.9333,4730.0663
148.46,246.76,4947.3789,150.7662,205.7447,4730.2786
215.45,246.76,4947.6108,139.5049,221.0261,4657.6393
162.37,246.76,4963.2612,140.2349,235.0093,4724.9502
162.31,246.76,4959.6904,151.1863,238.4885,4752.2224
209.09,246.76,4971.2031,132.5054,236.5491,4772.8128
145.53,246.76,4962.0479,151.9768,195.8286,4826.6545
184.88,246.76,4981.7603,126.1812,189.1643,4843.3991
186.13,225.0,4964.127,112.9969,183.3706,4863.5524
194.84,225.0,4960.7559,135.7319,217.3491,4825.957
161.63,225.0,4936.2207,112.8547,202.5614,4864.3772
161.56,225.0,4931.334,135.9583,223.3803,4827.8117
161.49,225.0,4929.0176,151.58,237.467,4830.0322
142.37,225.0,4918.6523,146.9095,249.5673,4842.2139
349.08,225.0,4907.3721,145.3566,260.6295,4819.9914
160.18,225.0,4912.3716,181.9479,265.7923,4799.6434
326.46,225.0,4897.3203,147.9955,256.9483,4827.3505
145.41,225.0,4899.5342,146.9166,263.9461,4791.318
307.29,225.0,4876.2314,170.9036,239.064,4853.3731
118.67,225.0,4868.9897,148.4354,245.0445,4845.5153
251.7,151.68,4864.561,166.9469,246.6412,4882.285
307.33,151.68,4829.7954,166.8973,276.3609,4761.0808
307.19,151.68,4816.8086,184.812,275.9425,4775.2337
154.68,151.68,4796.6465,150.9692,272.2636,4715.9918
154.62,151.68,4758.6455,169.762,264.3912,4717.9413
156.75,151.68,4755.2729,146.0768,217.5537,4740.2759
151.91,151.68,4747.2734,132.8222,211.6563,4744.347
142.75,151.68,4719.4521,123.7075,178.7914,4746.6196
142.76,151.68,4700.5693,139.0918,196.8954,4720.7328
142.72,151.68,4692.1216,141.365,194.3238,4693.4534
153.42,151.68,4671.979,134.2493,226.8051,4656.9373
150.9,151.68,4672.4907,156.145,223.2423,4598.6668
137.72,138.47,4657.918,143.3825,207.4303,4598.9832
104.68,138.47,4621.9209,148.6854,90.4759,4483.4368
139.12,138.47,4598.9385,99.6385,40.6044,4471.9685
137.81,138.47,4570.4517,94.0854,63.7759,4434.2033
137.91,138.47,4551.2754,92.0855,70.0626,4441.925
137.36,138.47,4530.9834,105.1187,88.7824,4353.2423
137.35,138.47,4552.0342,110.1915,88.2977,4319.7718
137.17,138.47,4528.9395,143.4304,87.3353,4319.8651
130.73,138.47,4493.6377,150.8351,83.3444,4280.8485
130.64,138.47,4476.4619,178.5701,83.1849,4261.4812
131.11,138.47,4466.1333,120.7938,94.7339,4257.7672
130.78,138.47,4421.5063,177.8171,120.4366,4223.7211
138.1,124.95,4412.9287,165.3206,110.402,4186.5955
85.5,124.95,4417.7197,166.7669,119.8917,4251.5612
80.38,124.95,4357.8486,176.3417,83.7947,4242.1731
83.42,124.95,4346.3965,148.3779,92.8585,4268.5748
80.39,124.95,4321.7178,159.3742,63.7068,4264.3958
78.92,124.95,4301.6211,106.8903,98.5218,4167.5873
78.91,124.95,4288.334,134.6099,74.3045,4209.7611
60.72,124.95,4235.666,88.5917,112.4968,4226.6494
60.91,124.95,4238.6592,167.2263,72.1343,4253.7969
60.45,124.95,4235.6289,68.3213,82.9882,4179.0896
61.9,124.95,4194.7559,89.7565,46.3468,4156.3648
80.37,124.95,4175.7256,104.5843,80.5692,4118.8854
61.83,96.71,4123.0322,120.7321,52.9101,4095.7523
59.07,96.71,4124.9697,107.634,59.8038,4073.4659
59.81,96.71,4065.4749,113.0414,61.5244,4112.9262
59.8,96.71,4016.3186,115.3843,61.1883,4047.2792
58.34,96.71,4008.2905,139.6736,51.2442,4052.3155
40.36,96.71,3989.4458,91.1385,63.086,4012.149
40.35,96.71,3973.9595,136.7419,70.2346,3939.4033
40.31,96.71,3946.594,129.7812,66.98,3953.1906
40.31,96.71,3933.6284,86.6637,61.5374,3864.8755
40.38,96.71,3871.0251,69.375,64.4258,3863.3657
71.54,96.71,3853.3989,86.3973,63.2915,3889.1217
72.25,96.71,3838.1626,62.2191,32.8318,3866.1523
61.74,53.96,3817.9792,50.829,39.3933,3868.2168
60.18,53.96,3771.1553,66.8653,52.1164,3706.4608
55.54,53.96,3772.5286,48.3469,57.1018,3702.9948
48.97,53.96,3735.2854,49.2591,61.9595,3656.4429
46.58,53.96,3713.9824,24.5967,58.298,3603.5499
46.27,53.96,3709.0344,24.0378,48.6869,3593.7867
157.05,53.96,3675.6106,21.0272,49.4212,3589.2105
84.41,53.96,3652.9395,20.4805,51.462,3585.554
46.51,53.96,3620.7285,8.9853,60.4708,3560.0338
40.52,53.96,3574.1804,33.4865,68.7707,3567.615
40.05,53.96,3574.6357,18.4015,78.4285,3479.2974
50.11,53.96,3517.6013,38.7409,83.9247,3421.3617
50.11,43.0,3520.1479,38.4407,68.0298,3432.9503
43.77,43.0,3500.45,39.2832,16.1649,3384.3732
38.02,43.0,3485.3228,44.6757,15.9623,3323.3622
37.99,43.0,3462.4451,26.9262,12.0119,3363.769
43.16,43.0,3430.3208,23.5742,18.1977,3344.8815
41.72,43.0,3435.3423,37.2348,24.9425,3301.7216
44.42,43.0,3411.2263,30.1557,25.4699,3321.5413
49.73,43.0,3381.4829,48.965,15.7049,3292.1099
49.33,43.0,3359.6816,26.9766,8.8264,3271.8191
43.45,43.0,3348.8936,18.4865,4.2391,3258.5359
38.56,43.0,3326.4236,9.1131,6.2795,3166.2815
40.52,43.0,3306.7368,0.1824,17.0039,3150.7608
43.39,39.1,3285.4094,33.0495,15.1291,3091.2747
40.57,39.1,3265.5938,55.062,15.1756,3130.3781
38.97,39.1,3255.519,39.0473,13.4763,3150.1323
43.3,39.1,3229.417,33.6454,13.1655,3174.2775
43.3,39.1,3233.1689,24.8707,5.1769,3189.3821
43.26,39.1,3214.2849,8.7836,-2.7982,3140.5299
40.57,39.1,3209.5034,15.1315,1.0304,3138.5181
38.38,39.1,3158.7305,1.9996,-12.5681,3162.5399
37.84,39.1,3157.4487,45.2478,3.519,3100.2071
37.94,39.1,3187.6138,25.8086,1.2995,3082.0878
36.37,39.1,3178.4683,37.5071,21.8621,3045.0713
35.85,39.1,3128.7656,33.7645,26.6168,3011.7267
124.1,36.86,3099.7661,31.7364,12.991,3039.9831
84.32,36.86,3082.3418,13.584,12.551,3043.56
35.38,36.86,3071.677,7.4938,-7.3305,3071.1741
35.24,36.86,3073.7969,4.5577,1.4468,3045.1006
35.26,36.86,3048.3154,19.8916,-1.7731,3043.5847
35.18,36.86,3045.9536,19.1937,28.305,3004.543
35.25,36.86,3052.8379,44.2627,24.4791,2977.7867
35.22,36.86,3036.543,36.8334,31.4114,3000.258
35.25,36.86,3051.54,39.0331,27.1464,2929.1314
35.4,36.86,3007.085,39.4289,23.6214,2932.5525
35.27,36.86,2988.8975,34.9541,25.07,3043.3117
34.86,36.86,2987.9451,47.0573,5.7505,3081.218
33.98,36.35,2980.5703,13.3171,8.5864,3030.567
29.99,36.35,2948.6592,38.0045,26.7034,2939.1422
30.04,36.35,2962.6189,46.8112,33.3356,2888.8176
26.46,36.35,2944.1138,37.8391,28.5559,2894.0376
23.6,36.35,2935.8853,33.8678,35.531,2915.7182
25.49,36.35,2944.957,48.2651,34.6108,2885.6678
25.68,36.35,2909.7251,38.8934,32.3993,2901.2909
25.73,36.35,2921.6602,40.1877,32.3991,2929.3092
25.7,36.35,2894.2603,25.5875,29.3668,2946.9967
22.98,36.35,2901.3286,25.8999,32.3749,2981.02
29.73,36.35,2875.8633,31.1017,38.0599,2919.4581
29.65,36.35,2877.386,22.3349,33.6788,2859.9784
22.94,39.29,2863.4331,26.4693,35.6982,2863.6234
23.02,39.29,2852.1255,32.8435,32.2419,2889.885
22.95,39.29,2838.0576,43.9038,29.8198,2855.9993
22.93,39.29,2840.3486,44.9604,32.7935,2873.8527
24.99,39.29,2838.468,18.147,39.3728,2841.331
24.66,39.29,2821.9409,31.5519,40.4325,2813.3645
24.65,39.29,2817.2231,43.1549,36.8526,2870.9921
22.94,39.29,2799.8569,6.892,33.1585,2839.1994
22.9,39.29,2811.709,4.8569,32.2813,2853.7322
23.56,39.29,2795.7666,9.4918,28.5469,2839.7031
24.64,39.29,2799.489,1.8623,28.1828,2849.0182
24.61,39.29,2783.0576,1.6624,35.8665,2767.8375
25.25,38.76,2794.4431,18.4983,35.2667,2774.996
25.66,38.76,2775.8862,45.4172,37.7158,2804.7352
25.33,38.76,2788.071,28.1694,36.9508,2776.9929
25.37,38.76,2788.9661,12.6567,37.5117,2759.226
24.61,38.76,2791.2114,25.9904,36.3389,2773.0137
22.94,38.76,2770.689,6.3226,31.3086,2823.2288
24.63,38.76,2761.9546,14.8749,33.1583,2796.509
24.94,38.76,2773.9233,-9.2554,34.8725,2761.317
22.86,38.76,2762.7495,9.8422,39.1489,2706.9939
22.86,38.76,2759.417,39.2708,38.345,2730.5506
22.9,38.76,2748.1802,23.3137,36.8906,2742.247
22.88,38.76,2761.2302,19.4902,36.146,2766.404
22.75,40.46,2741.0627,17.9354,37.4225,2757.1647
30.44,40.46,2768.7158,20.3536,35.8315,2758.6604
30.37,40.46,2748.2688,19.4266,37.2508,2725.2355
22.89,40.46,2780.7188,23.8022,38.9792,2726.6802
22.9,40.46,2763.2805,20.7253,39.0707,2740.8874
22.88,40.46,2764.2996,23.9166,39.9375,2753.8959
22.87,40.46,2765.6768,24.5088,38.1098,2738.4757
22.88,40.46,2750.6167,18.833,38.5798,2702.2937
22.87,40.46,2771.9873,21.31,37.5804,2729.4773
22.9,40.46,2788.3086,21.7304,38.962,2720.0911
22.92,40.46,2815.6396,19.0709,39.7034,2719.3785
26.24,40.46,2795.7432,19.525,39.4253,2700.5715
22.96,40.66,2832.0405,22.7109,40.5837,2716.2887
28.6,40.66,2814.853,18.1249,41.8247,2686.0526
25.47,40.66,2867.7207,24.6004,43.018,2733.8499
25.46,40.66,2903.1426,22.4701,42.1171,2729.4522
22.85,40.66,2907.7109,22.2563,43.8568,2768.7226
25.49,40.66,2916.9697,20.8025,41.6847,2766.2722
25.54,40.66,2932.6597,20.7087,42.5699,2765.3243
25.58,40.66,2934.9531,20.284,41.9343,2779.6546
25.61,40.66,2958.8867,21.2268,42.2225,2746.6072
25.58,40.66,2985.3728,22.1375,41.8569,2790.5639
25.56,40.66,3004.1101,19.9189,42.7922,2819.1615
27.55,40.66,2997.6042,22.8931,43.2569,2874.2685
21.8,61.15,3027.7412,20.6952,42.5105,2854.0299
25.58,61.15,3039.1353,21.9909,42.1331,2901.9867
25.61,61.15,3071.7832,24.138,42.4172,2882.3631
25.58,61.15,3079.2173,27.9213,41.5765,2958.4335
25.6,61.15,3123.9517,26.0333,42.9978,3026.5656
25.63,61.15,3112.791,27.177,45.0739,3009.7619
25.61,61.15,3145.8696,27.4724,45.1116,3016.7903
25.65,61.15,3172.2698,29.1255,44.0444,3032.9215
27.79,61.15,3168.4846,26.6223,42.8265,3030.6679
28.0,61.15,3180.8379,27.0964,42.5403,3061.4243
27.89,61.15,3185.8713,27.5102,42.0055,3129.1922
28.18,61.15,3216.6152,28.7011,42.1401,3135.6775
22.07,51.68,3242.3826,29.8552,42.178,3120.3167
25.36,51.68,3256.0596,26.8624,66.9878,3186.4041
26.04,51.68,3286.0332,29.0264,65.5953,3219.7544
25.54,51.68,3308.8486,31.4953,66.2267,3258.7042
25.54,51.68,3349.7109,33.9334,63.7823,3271.0401
27.49,51.68,3369.8577,34.7052,63.4222,3343.0912
26.53,51.68,3378.6653,34.6474,65.4611,3321.7526
27.83,51.68,3404.3164,32.6251,55.6692,3394.5494
29.58,51.68,3420.0725,33.2061,59.5859,3416.2859
30.14,51.68,3454.8276,33.869,50.0394,3431.7217
27.91,51.68,3475.0269,36.6996,60.902,3411.9988
27.93,51.68,3493.8413,35.5577,56.6196,3431.1656
33.88,54.67,3490.3901,35.7417,64.5981,3441.5557
49.6,54.67,3452.6838,26.546,41.4999,3438.4167
49.05,54.67,3505.5332,28.6742,45.7194,3441.563
27.44,54.67,3540.48,28.3336,40.2711,3485.9414
27.42,54.67,3540.0547,29.5482,40.6987,3481.8818
30.0,54.67,3586.0586,28.6209,46.1668,3563.7659
39.11,54.67,3620.1484,29.268,49.1315,3588.4492
37.91,54.67,3611.2373,31.7108,47.195,3585.5036
43.02,54.67,3651.0269,28.5564,54.3343,3592.627
46.32,54.67,3669.1064,32.1881,52.208,3618.3475
46.09,54.67,3692.521,27.8016,48.0274,3658.8577
49.18,54.67,3653.8506,28.4234,39.8644,3698.838
44.11,58.19,3700.5098,31.9322,59.8555,3685.3951
46.14,58.19,3701.249,37.4473,65.2941,3671.2757
44.15,58.19,3736.0596,34.3685,68.7022,3554.9477
43.05,58.19,3738.9963,38.7083,63.5424,3617.1878
43.03,58.19,3794.396,26.7368,56.7207,3684.1952
43.05,58.19,3779.5371,30.6849,43.6744,3688.8886
51.67,58.19,3809.4077,25.7908,45.8636,3758.5956
48.02,58.19,3830.0535,29.0071,48.4204,3822.9708
35.19,58.19,3818.2798,34.0829,51.5738,3804.7836
35.06,58.19,3852.6372,37.6091,49.3144,3853.1067
35.06,58.19,3879.0417,36.7574,40.8466,3875.8526
37.67,58.19,3881.8296,34.3802,48.4894,3901.1574
37.26,90.09,3890.9734,35.9954,38.8426,3817.7703
42.97,90.09,3908.6396,35.3388,32.376,3888.8532
40.04,90.09,3906.2461,39.5549,25.4958,3892.2809
39.96,90.09,3931.1675,42.8267,29.8462,3914.7069
40.08,90.09,3986.6001,50.7039,42.3167,3906.7782
40.39,90.09,3992.1143,46.3348,60.685,3946.6084
40.35,90.09,4019.8831,49.386,65.5852,3911.707
40.8,90.09,4044.0403,54.2259,51.3274,3944.7396
41.77,90.09,4054.3477,47.0352,42.2332,3992.027
47.63,90.09,4092.146,28.5588,36.0741,3941.7876
47.63,90.09,4086.8159,42.0013,41.457,4000.004
40.83,90.09,4126.2178,47.0557,45.5537,4018.8072
40.83,105.34,4134.5791,42.9314,56.0382,3995.0803
39.82,105.34,4160.4238,46.4359,102.5987,4046.7428
40.96,105.34,4173.1465,51.17,100.5226,4078.5052
41.62,105.34,4187.9966,45.9167,101.7434,4063.474
47.37,105.34,4213.2275,49.1836,92.4413,4085.0733
46.39,105.34,4244.4375,42.6283,80.2662,4192.6795
44.88,105.34,4280.6533,51.1433,84.0253,4189.902
45.49,105.34,4278.4312,47.0654,86.1783,4231.7712
44.2,105.34,4304.2861,46.643,96.4855,4239.5863
53.96,105.34,4329.8589,59.6944,104.4147,4224.1925
48.15,105.34,4311.6562,56.2235,111.3863,4249.0315
51.93,105.34,4341.7832,52.877,96.3097,4292.2331
