RT_price_resid,DA_price_resid,load_resid
3.569069,-7.3191986,-153.5039
-11.562687,-9.6497345,-96.55615
-32.650143,-26.076965,-36.016113
-25.673088,-25.107773,-22.683594
-19.229092,-25.005142,-48.591797
-11.595074,-24.866913,29.128906
-10.13578,-26.108765,-0.40234375
-6.9556313,-28.020859,-46.640625
-16.548733,-26.889877,-34.21289
-14.312611,-27.05481,-163.28369
-9.486603,-26.809692,-86.49512
-11.526642,-25.859283,-107.89111
-10.134537,-24.77369,-111.742676
-6.572895,-26.37603,-79.58496
-12.063236,0.5733223,-33.843994
-6.461891,1.2080841,-23.50415
-0.60160446,2.8656158,29.396484
47.308933,1.538826,47.641357
5.73444,2.9554787,105.38379
4.2273445,3.2900047,61.431152
2.0799255,2.901291,92.45215
3.2713413,3.962162,214.63794
2.63377,3.6435394,108.79907
5.797043,4.289654,120.27124
6.7668076,5.3462906,175.54834
6.350315,4.2290916,162.41626
-5.351433,-0.6714401,175.25171
-0.21370697,-0.86403275,154.14014
-1.7069855,-1.4897919,154.86206
-10.131832,-1.6181755,65.50903
-1.0260582,-0.4581337,23.647217
-1.3531532,-0.65278625,29.553223
0.3595047,-1.2854309,-35.464844
1.2121658,-2.2959442,-79.90674
4.1532974,-0.8094063,-44.880127
1.4091797,-0.2630043,-1.3012695
-0.40797424,0.014987946,6.4331055
-0.41860962,3.490078,-14.3186035
5.921623,0.99354553,-19.794922
2.0278244,1.2203789,-4.466797
1.8303032,0.48923492,-31.135254
-0.7433319,0.15543365,-45.247803
2.8112183,1.064991,-0.115234375
4.0827084,1.0865211,-18.669922
1.3775444,0.030693054,53.35962
1.6185646,0.042617798,41.736572
1.6025352,-0.34688187,55.440918
3.9420605,-1.3989182,7.6691895
0.75361633,-2.2089424,20.286133
-0.760437,1.9818535,-7.6174316
-3.5634346,16.003578,-39.15674
1.0078754,16.34047,-49.029785
-0.36279678,16.769169,-5.4904785
-5.861145,17.8792,53.003662
1.8609657,17.528423,49.097412
3.2472534,17.239761,53.835938
-1.4118595,17.075191,-3.791504
0.7003975,17.434174,17.90747
-0.014780045,16.516853,-23.714355
2.3769474,17.100521,12.020264
7.9233494,17.261635,-18.790283
9.960318,18.567432,-51.526855
5.1484547,-16.914974,-121.77319
-2.6906128,-16.78941,-117.28638
1.5673904,-16.172607,-93.19653
0.33615112,-16.398735,-95.809326
-3.6604595,-16.299099,-94.56909
-4.476715,-15.818619,-56.58008
-3.2434635,-15.967396,-67.47266
-5.8181114,-15.706207,-66.41504
-6.3925095,-15.023148,-26.851562
-6.718279,-15.227928,-29.25415
-8.536369,-15.454426,15.337402
-13.218636,-13.926464,4.8652344
12.494694,5.4951134,79.37915
11.760441,5.658615,118.77515
8.253597,5.130123,143.6836
6.9330463,4.8698997,135.25269
9.032864,4.8470497,118.46802
8.07132,4.138088,89.29443
3.3577766,4.271431,79.944824
5.7939224,4.208912,72.995605
4.499815,4.173168,56.75952
11.1048565,5.143177,89.629395
9.198326,5.2834167,82.53027
8.663725,4.6720695,80.190674
9.421848,3.5643158,61.627197
5.211174,3.3483238,4.2958984
4.2369537,2.9667587,-33.438477
9.839266,2.4556885,-44.497314
8.798723,3.3959007,-34.766113
10.312674,4.235031,16.222656
9.657537,4.6128006,19.192383
5.5601387,4.878607,42.794434
6.9308357,5.2133102,29.448975
5.731201,4.63715,56.40454
8.62677,4.5039597,44.045654
7.702183,3.6486511,52.891846
4.6331825,1.1223297,5.6918945
7.044031,1.3416977,38.60913
7.193529,1.3796272,63.136475
0.49728394,0.5564461,50.53662
1.4714031,0.10506058,91.5061
0.25183868,-1.2636414,-2.814209
0.7887192,-1.2034531,34.853027
-0.07435608,-1.5712357,-14.438232
1.5919895,-1.2556686,14.013428
2.7424126,-1.2071342,-13.515869
1.3546963,-1.0661812,26.374268
0.91399574,0.8656845,50.690918
1.0859146,3.0617714,59.02368
1.1301765,2.8343887,37.833496
0.28282166,2.2649384,14.766846
4.2987328,1.7594376,-10.955078
4.4620743,1.3771057,-71.74927
5.3985863,2.4595451,-20.541992
6.8017807,2.602871,-36.28662
6.605625,3.3829498,14.306152
5.4263725,3.7165146,60.430176
4.7444,3.0064392,30.876953
4.3038387,2.0961723,12.841064
4.459381,1.9056625,-13.65625
5.413357,2.5381508,0.21435547
8.2200775,3.0306892,49.203125
8.796209,2.6224937,66.779785
7.6617985,2.9262009,70.81006
9.7584,3.4142685,75.15796
8.498108,2.976612,108.27661
8.151655,2.497509,79.42627
6.2369843,2.3497696,87.00244
5.344391,1.2151489,23.895996
4.5025864,1.7999306,46.994385
3.5769196,1.3995247,29.811523
6.4996986,2.034172,26.15625
0.7026367,1.5446625,42.39746
7.5490417,1.1230164,43.30298
4.619652,-0.12802887,-12.331055
3.0350952,-0.9478569,-31.432861
3.837677,-0.015029907,28.612793
4.7487984,0.22287369,-10.217285
5.479454,0.9809685,70.01123
6.038143,0.76913834,47.86548
6.5299873,0.701252,87.2666
3.747631,0.616909,91.38599
2.8598938,0.7266998,103.48779
9.498989,0.45942688,101.83447
-10.621935,6.7946053,113.724365
-1.1236687,6.3088303,97.90234
-0.5712471,6.318737,155.7268
-2.145874,5.4451485,126.072266
0.00459671,5.129833,66.0686
0.5991936,5.441765,118.75659
-1.026638,4.7606735,93.27173
-2.9658508,4.6932983,90.654785
-5.106823,3.6906815,8.936279
-1.2582474,4.577339,23.10791
0.70890045,5.615223,81.59961
0.013957977,5.116432,80.46997
1.783577,11.556755,52.319336
-1.4299011,11.405907,41.211426
-2.052887,10.285122,-19.000244
-2.2178154,10.273991,-26.776367
-4.502983,10.9437065,36.354492
-3.697773,11.104935,-1.3283691
-1.3445168,11.543762,18.488037
-2.7908554,11.869549,34.340332
-4.188404,11.736729,66.51904
-4.2296066,12.248741,136.60449
-1.9710503,11.525215,75.64111
-1.8745079,11.728874,119.92529
3.6084518,3.246544,35.08789
4.7492447,2.4860687,27.746094
3.7297325,2.7452927,26.200928
2.9166603,2.838707,37.52466
-0.03055191,1.7475967,-18.520264
-0.3440628,1.5014725,-44.8667
-0.03696823,1.1090698,-52.080322
2.600441,1.488617,-77.94946
4.9959755,1.8839188,-60.22583
2.3280945,0.708786,-106.331055
3.265812,1.8738403,-76.25879
51.336945,2.0116577,-63.606934
-19.656525,-2.371605,15.626953
16.782417,-2.0933685,3.2023926
27.727837,-1.8396835,32.530273
26.185192,-2.5031357,2.322998
-3.5457573,-3.646965,0.49560547
23.270916,-3.330635,37.886963
24.203175,-3.4517136,5.7478027
24.383007,-3.2271347,59.593018
-5.004528,-3.482933,56.09375
19.731697,-4.780777,-15.326416
19.523464,-5.0013885,17.282715
9.668541,-7.115898,22.959229
26.34988,3.9773178,3.178955
21.372906,3.5888748,30.977295
17.155205,3.6397934,23.038086
20.840462,4.188858,49.325195
24.480053,4.325859,41.661133
16.58934,4.5631332,81.69629
20.233192,5.045494,136.45972
17.583,3.4109268,114.23682
18.459614,3.7796326,97.426025
15.214344,4.28965,91.20361
18.73214,3.3985062,77.22583
16.346973,1.947197,103.82666
14.342609,18.62983,77.271484
15.137848,19.148605,80.206055
12.413101,17.739471,99.06738
15.413338,18.394348,125.16162
12.665932,19.222542,140.67285
12.342995,18.261597,127.19873
13.310776,16.831596,83.19531
13.670685,17.525604,28.422852
11.968521,17.359123,38.753418
12.655197,17.974709,122.98389
11.258965,18.065208,101.71631
12.573936,19.118431,107.32324
11.558525,7.1378326,80.2168
15.100693,6.1748047,72.15918
9.204468,7.8058167,60.121582
6.1813965,7.585724,74.60498
8.083,6.353012,62.731445
9.380272,6.5879974,55.06299
8.805115,6.9187317,18.354492
7.423538,7.3846893,20.536621
9.796066,6.9754944,0.0063476562
2.5379562,6.2641907,-56.36133
3.5612183,6.2490387,-101.20459
5.9895477,6.3770905,-103.40723
18.131065,65.73505,-81.40283
13.860168,66.498535,-66.06787
13.146202,67.45598,-78.57178
10.988861,67.168945,-81.71338
-1.2901382,66.773315,-68.427246
26.70404,66.55948,-67.49365
484.8838,66.807816,-91.543945
19.31424,67.58273,-41.501953
20.951149,68.23018,-1.8608398
8.309212,67.868484,-15.147949
11.469719,67.76073,-0.63183594
58.38488,67.11467,80.526855
59.722176,13.7733,-108.07373
28.453804,12.406174,-127.42432
20.926025,13.518494,-101.91943
38.010323,13.068878,-77.94092
32.461884,11.842194,-71.27246
27.179916,11.653793,-72.59473
-60.401016,7.0053253,24.060547
4.14283,12.738434,10.654785
16.220032,9.928848,-10.152344
8.3975525,7.38295,26.166992
25.714073,4.016205,-42.785156
26.924995,1.2567444,-66.677734
7.097595,11.949265,-9.041016
20.578217,15.795944,-45.791504
49.677124,17.332306,30.024414
83.27269,15.061981,32.470215
88.1464,16.442291,-1.9882812
75.87175,15.192047,65.12109
65.70572,12.761261,43.82422
78.56125,15.657211,99.50488
88.4014,21.178574,130.12354
39.11621,13.958618,125.98291
35.056778,14.426956,134.9126
108.969986,13.328476,98.25928
80.90553,-3.035263,84.67578
90.43194,-2.2051392,115.135254
89.2677,3.8966675,121.262695
19.698776,2.2103424,95.78223
66.18084,1.8145752,129.90332
73.4679,-0.39065552,106.56836
182.06256,4.618805,94.80322
180.43184,0.6290741,20.689941
184.15088,-2.5613708,56.137207
287.5929,8.050934,-26.311523
259.02722,9.640305,-48.498535
46.94806,-6.061569,-40.251465
47.195312,-68.13052,85.393555
13.70224,-69.44029,81.97412
31.107758,-68.52763,93.762695
57.331642,-67.60861,57.660156
-1.0693359,-69.42474,14.702637
40.88681,-69.99141,1.8198242
-28.873009,-73.18199,-32.45703
15.216858,-71.904465,65.90967
-37.957367,-72.63742,40.552734
-64.63433,-74.48842,85.73779
-46.33795,-76.63487,71.66943
-9.081711,-81.79857,39.182617
-47.209892,-18.668213,306.58545
-23.914627,-18.044098,226.89355
-19.147156,-19.382294,146.50879
-0.19963837,-15.563568,182.36719
287.73474,-9.676804,194.95898
-2.7176437,-9.978088,155.38574
20.827393,-7.01001,225.89355
20.507423,-5.465851,191.61523
19.924065,-3.6317139,182.60059
40.91327,-4.3392105,188.81787
37.598557,-4.6302032,229.2041
28.733536,-4.4480133,281.2339
-13.275818,7.90094,149.23682
-17.30294,5.1991653,171.88135
-16.664124,8.620377,123.9917
0.7034683,9.063629,50.948242
-58.104782,8.902481,142.1792
-8.19426,16.687935,89.44336
48.02307,15.98745,110.31348
16.358398,15.426361,114.07568
9.04216,14.01033,115.10254
3.9762115,17.602158,79.09131
-21.796638,23.00238,100.862305
-11.483093,26.604042,71.430176
-0.5694885,14.562828,81.94971
32.838936,14.571579,17.49707
-1.5312653,11.287361,23.097168
-3.91288,6.126793,-55.56006
-4.384552,2.1394882,-148.17627
-2.6069794,4.984642,-23.629883
-1.0667496,5.1618347,-125.796875
-4.0876923,0.7755356,-95.01953
-2.783287,1.2175903,-82.52588
5.733963,1.3625259,-54.25244
-0.2912674,-2.3151245,-47.192383
1.5738297,8.214195,-155.4458
-21.192295,2.3135452,-127.51758
-31.997917,2.701149,-23.042969
-21.360214,2.0925674,-48.761475
-29.2653,0.32546234,-77.44873
-30.01931,5.170784,-32.127686
-35.828163,2.5949173,-22.972412
-36.321087,-1.2479172,-31.142334
-29.67699,5.7155914,-33.750732
-21.350258,7.3725204,-54.07251
-30.451859,1.9676132,-31.148438
-28.835518,0.4075699,25.192871
-25.899467,5.5538864,-13.689209
-29.354012,-10.203537,-82.386475
-4.141083,-11.264847,-81.818115
-21.287582,-10.117821,-50.80249
-17.044632,-9.256378,-45.28247
-9.775993,-10.01194,-9.852539
-9.389103,-8.648628,18.251465
-4.4290886,-7.564171,57.231445
-7.115467,-7.968704,38.01416
-6.004837,-7.755768,42.443115
-3.2362976,-6.6057587,54.859863
-3.4754982,-6.370285,1.2324219
-4.9632263,-6.0984726,-54.28589
108.39253,7.5025635,84.704346
110.44392,8.395992,118.23804
86.3221,8.066666,108.69531
17.758568,8.191982,96.42456
16.926544,8.884693,65.98389
17.30592,8.708607,102.336914
17.68787,8.114212,70.12256
1.5759468,8.541462,15.810791
3.8352013,9.06562,73.54224
7.6333084,9.207912,89.00464
7.9329853,9.271786,93.1438
3.6618195,9.858971,96.05347
-23.23627,5.816036,135.4104
-27.076897,4.853256,125.29712
-26.29958,3.783886,113.79126
-13.142269,3.1298866,117.356445
-6.6988163,1.375515,148.35107
-3.3001995,-0.47237778,88.82788
-11.390917,-0.9548874,88.5437
-11.2091465,0.663044,117.28223
-6.2359715,1.0995636,123.70532
-5.6880455,0.7184372,98.22754
-2.805479,0.5393295,125.329346
-2.6740875,1.8469162,123.41553
-5.5779877,-0.5888672,56.33496
-0.74487686,-1.3111649,39.28833
1.438036,0.2920189,41.13867
3.9505692,-0.28428268,20.895996
1.415659,-1.2630653,55.087402
-2.5128956,-0.18150711,142.9768
-1.9552383,-0.12756729,87.634766
-0.9456806,-0.38669205,87.94287
-0.8126259,0.3745308,94.36499
1.4343128,1.691658,99.81958
1.6678867,1.7646599,53.292236
-0.79797363,3.8913078,50.966064
-1.2249012,7.7645607,47.139893
-4.476391,8.109261,80.23926
-7.6252346,7.9426346,68.12451
-6.9963493,8.923557,74.34326
-2.971342,10.220222,29.708984
-3.0329227,9.810993,-44.354492
-4.877903,8.71162,-25.74707
-3.9830322,7.3447227,1.6235352
-5.470112,6.974106,-36.33008
-0.3140583,7.641018,-7.621582
-4.1246777,7.607708,12.552002
-3.777876,7.852154,24.416016
-7.364811,5.080536,37.896484
-4.519129,3.710907,-14.6640625
-5.4710293,3.522396,0.77001953
-3.7906933,3.035904,-3.1323242
-2.9847927,2.9730644,-1.9074707
-3.1263561,3.1599884,-9.200928
-4.427931,3.0785294,-14.464355
-2.8108654,2.5423355,-27.411621
-4.874674,2.7623482,30.786621
-5.9419155,2.0644875,41.393066
-4.375145,2.2186928,9.2578125
-4.6292534,2.5692215,6.7629395
-5.0160484,1.7134018,-4.4699707
-1.3417873,1.6291008,31.059326
-0.3046074,1.6010551,43.28418
-1.866312,1.9304848,67.965576
-0.95886993,1.6910095,44.773438
1.4103622,1.3124237,67.656006
-1.681282,1.8310966,81.0542
-1.6282101,1.9501572,71.261475
-0.42803,1.4279099,50.35327
-2.1327171,1.1322365,8.529297
-2.021553,1.6791115,53.684082
-1.1621475,1.7401772,22.35669
-3.3084564,6.7467194,49.215576
-4.7105007,6.295738,-5.6518555
-0.95230675,5.1005363,-44.494385
-1.6591377,4.883194,-12.76001
1.303011,4.9412766,-28.479248
8.063776,5.297531,-21.92627
-1.5907421,5.9086304,-11.504639
0.5669193,6.5238686,46.869873
1.1448402,6.233242,46.036865
-3.5090218,6.323723,87.27368
-3.1359463,6.3224144,92.42505
-1.8789616,6.5075226,122.72339
-3.5935078,15.576035,115.4729
-1.9795113,15.63081,149.4878
-2.2046928,15.54129,208.04688
-2.9999084,13.81892,124.3501
1.5479221,13.795097,171.88452
4.5283775,13.0522995,130.71582
5.1287613,12.715401,159.26025
2.8040123,12.368881,116.99365
3.3485107,12.099339,127.579834
5.347542,11.746403,99.34961
3.618061,11.798908,93.39331
6.135479,12.42099,97.56543
2.2075367,2.8765411,130.18872
-2.2884521,2.9567184,113.92578
-2.6686897,1.9110413,75.628174
-1.7911263,1.8744049,46.11084
-4.7393684,1.3759918,50.908447
-5.35009,2.0599365,70.369385
-4.343357,2.0932617,47.6687
-3.5721207,2.6414642,67.95752
-5.646755,2.2673416,50.113525
-9.590157,1.5506592,38.01709
-11.317753,1.8501434,81.15039
-13.388351,2.2042313,80.826416
-8.939131,49.633224,18.6958
-10.684608,49.805916,35.133545
-11.598934,49.24288,37.697754
-12.511484,49.254257,49.274902
-13.657936,48.43125,-6.2910156
-11.599604,48.858406,13.383301
-9.271061,48.816116,12.151611
-9.143391,48.464172,-19.725342
-10.937447,48.443542,-27.758545
4.5021553,48.71183,-32.864258
-7.570797,48.089157,-59.489014
5.192959,47.75351,3.005371
23.498962,0.35606384,-96.372314
24.482918,0.39479065,-116.30078
49.784042,0.46322632,-183.60205
20.726051,0.36930847,-155.08057
9.534599,-0.33424377,-123.95654
6.6014786,-1.0926514,-187.85791
12.550476,-0.3384552,-139.27344
12.83886,0.7568054,-96.33252
16.739803,1.6972656,-80.46533
8.496002,0.50027466,-45.443115
9.53054,0.3766327,-110.17285
9.405457,-1.2693939,-141.4126
24.060188,1.1188965,-97.8457
18.557995,1.3952789,-47.208008
7.734497,2.9627838,82.180176
9.262276,3.2957306,101.903076
64.20197,1.3432465,50.68872
62.883995,0.3104248,82.50586
60.227615,-1.137085,48.236816
63.86835,-0.96333313,53.570557
58.09874,0.5112152,139.3064
63.993523,0.11087036,107.7312
64.51045,1.0132751,132.09937
75.58172,-1.179596,199.5398
68.175476,18.61444,202.20361
67.98767,18.520187,139.88818
72.324455,17.905167,98.60547
77.86664,17.63942,88.71484
59.173912,16.482147,70.32861
60.682205,17.033463,85.05957
57.368866,17.649353,66.118164
51.872925,16.708939,60.921387
54.79988,15.868378,21.361816
51.042824,14.541565,-42.486816
50.374825,14.720001,-65.59082
45.981155,8.442596,-55.629883
47.82193,81.768906,-90.305176
46.580147,83.10664,17.20996
125.073166,84.095825,7.935547
46.979416,84.457016,41.50879
125.476616,83.3322,62.265625
121.55483,83.38899,31.190918
46.194176,83.841995,58.02832
42.63463,81.96735,29.94043
42.403305,82.22017,62.5
40.66767,81.66315,70.94824
42.25699,81.454834,105.021484
39.7106,80.19908,124.26172
42.38243,16.456635,-59.00049
45.800278,15.247559,-115.62744
15.42868,15.305176,-54.46875
23.171799,15.607849,-27.313965
3.1708527,13.01593,-51.86621
10.632507,13.116913,-75.29883
14.89212,12.879913,-57.43506
19.621048,13.636749,-31.277832
13.650589,15.620361,-49.375
11.633545,14.619293,-93.65527
3.4976196,15.835693,-118.72705
-0.5845032,18.579529,-108.70459
51.30188,-24.870773,-92.84424
40.608047,-24.093521,-90.06055
112.07077,-21.671127,-19.273926
37.96102,-20.227371,28.13086
25.154778,-22.093185,-27.478027
28.80114,-23.950241,7.4995117
21.488274,-22.945663,-53.52832
20.658058,-22.754044,-94.461426
14.937576,-23.133194,-11.885254
74.30662,-22.200974,-25.479004
28.634377,-20.762222,-83.33301
25.408127,-24.570145,-21.187012
77.964386,71.42682,79.88721
21.610481,73.22296,131.5747
97.99785,73.25862,45.32666
57.41532,74.56828,43.722656
36.731194,73.50255,2.4658203
34.022934,75.22919,-25.493652
34.22796,75.32823,55.7041
35.362694,74.860825,24.308594
35.063065,77.96005,65.4082
50.52214,76.91113,-5.102539
58.16564,76.4265,41.915527
60.454254,63.062088,44.177734
34.1456,-35.197495,-65.74219
29.864159,-34.972153,-104.39502
10.207184,-34.87996,-3.0625
25.555756,-33.212814,60.26367
26.42221,-33.32811,97.06543
35.094856,-34.207413,104.68506
99.720566,-36.59453,22.77246
48.89736,-37.144333,15.67041
44.66295,-36.010056,-8.088379
74.60895,-36.43416,-1.9726562
24.787285,-34.651627,-44.643555
60.46425,-36.75157,-13.248047
78.53536,4.3914337,112.94824
89.23052,4.523712,120.46338
62.19545,6.0125427,136.9082
51.174416,5.0484924,133.43213
60.87961,5.091797,62.64453
41.542953,7.500778,74.58008
232.09244,7.9361877,108.5542
50.278404,8.328873,84.163574
217.75867,7.748535,81.793945
41.111473,7.8881226,73.504395
207.36873,8.791016,76.44385
13.888817,6.659363,46.418945
117.98311,-42.700897,72.34863
177.801,-42.087906,46.967285
189.36234,-42.683914,34.058594
47.41449,-42.39662,19.195312
48.920998,-42.640503,13.155762
56.153366,-41.402176,-21.35205
10.747253,-44.03282,12.375488
24.60083,-42.40039,-20.63379
0.9638519,-45.3479,-9.512207
25.163483,-45.95427,-4.121582
13.5855255,-49.580093,9.642578
50.02082,-50.68602,35.449707
-6.676544,7.6532593,155.12354
-41.513268,8.640869,165.24316
-9.236694,8.697662,183.66602
19.961708,8.68631,128.81885
31.30709,9.88559,197.98438
42.86348,8.655151,202.46387
39.36692,8.397263,208.84375
35.47751,9.741104,230.56982
30.071167,13.226822,183.14404
51.950706,13.870377,189.2002
48.171936,15.177338,229.896
36.934525,18.662628,164.76318
25.457596,1.3996887,120.015625
-17.165794,-1.2247314,137.32373
-25.048111,-0.18519592,58.573242
-10.98613,1.9723511,35.776855
-10.958809,3.9202728,74.81152
-23.63343,1.8806915,61.12793
-14.836121,5.059189,-4.820801
-43.57341,3.352417,-57.618164
-37.468494,4.7901,18.46875
-43.146824,7.639374,34.996582
-33.5812,11.588821,18.763672
-18.480515,16.602295,10.658203
-30.352982,-12.108955,18.805664
-21.845726,-11.308769,-23.785645
-33.082752,-11.212059,-0.9699707
-27.576878,-14.539177,-43.384277
-29.707653,-10.7445755,-40.362793
-32.207207,-7.356163,-21.756348
-45.326683,-10.228294,-30.817139
-23.332699,-10.967094,32.943848
-30.871517,-13.227577,32.729736
-21.456295,-14.827415,-65.775635
5.247429,-14.848259,-26.716797
3.8422394,-6.4814377,-66.79932
-11.3360405,-19.476189,31.7417
-3.566761,-19.78164,-4.171875
-1.1577148,-19.299744,60.406494
-5.5949097,-19.163498,85.4209
-6.0539207,-20.118858,82.23877
-4.584118,-19.473793,82.41748
107.62102,-19.124268,44.331055
39.529366,-18.71386,42.83789
0.68911743,-18.547844,7.6013184
0.90034103,-17.39093,40.2041
-5.566349,-16.690369,93.61841
3.0049438,-15.633163,34.120117
-5.9964485,15.5750675,113.944824
-8.54221,15.268732,143.7605
