Ground Truth ACE,Median Estimation ACE,Mean Estimation ACE,P5 ACE,P25 ACE,P50 ACE,P75 ACE,P95 ACE,Ground Truth Fre,Median Estimation Fre,Mean Estimation Fre,P5 Fre,P25 Fre,P50 Fre,P75 Fre,P95 Fre
21.48,24.525313188669394,24.585738123031405,19.855121868968514,22.74497754872779,24.525313188669394,26.515301404845403,29.35244316036122,38.61,38.358434881042285,38.316497862563224,34.122604128219606,36.6824273734037,38.358434881042285,39.935163394081655,42.40071564553218
21.83,26.19189449512558,26.216853564927582,21.596123453399695,24.26071626256268,26.19189449512558,28.24502127402171,31.029997408788446,38.61,38.62571598808553,38.707270828474236,34.64131693893077,36.99523752347446,38.62571598808553,40.23728330799368,43.198240773623496
22.28,26.36261473759508,26.27754942263095,21.023621853340245,24.137142052379524,26.36261473759508,28.41783955792623,31.263001107093242,38.61,39.436909865930005,39.41711361928112,35.39278900521521,37.75422955312686,39.436909865930005,41.073694541006645,43.3360086525215
22.8,25.286273848882892,25.29879742145622,20.312054767683044,23.247539015699516,25.286273848882892,27.27256847320768,30.331615407708526,38.61,39.374925941523465,39.34123059774718,35.29378339926261,37.53575508033962,39.374925941523465,40.99626757443115,43.57611931221145
46.75,27.832963325556115,27.982098452985777,22.184545641952933,25.69513403250062,27.832963325556115,30.261594905706293,33.66253745093183,38.61,39.17353587475921,39.14214615856572,35.211015309885816,37.476766435371275,39.17353587475921,40.73160627400008,43.23503979167904
40.89,27.685384378439792,27.71004355536338,22.09102350995468,25.14210717284329,27.685384378439792,30.120541098735107,33.830826740351085,38.61,39.492811230089885,39.46525000215696,35.2259778070559,37.53362451053662,39.492811230089885,41.24827327333549,43.76517472185169
27.11,27.573547421007973,27.38698150714419,21.04473171480413,24.79757116833798,27.573547421007973,29.91403481051644,33.6651431984028,38.61,38.04527151781683,38.07879807188269,33.712400991191146,36.3567529492945,38.04527151781683,39.90107103614922,42.44517831647463
22.99,25.527775976741268,25.435831214850282,18.985213871200845,22.683546571684957,25.527775976741268,28.265703238842644,31.804401244247384,38.61,36.21013462041383,36.26699697051918,32.01243920751296,34.3805795014609,36.21013462041383,38.22090869828942,40.762544691262626
22.38,27.404909997674743,27.5565966126461,20.771185274286537,24.75769601882613,27.404909997674743,30.471059239862818,34.24732664095062,38.61,36.8363764232412,36.81923639143535,32.79217133222518,35.166923526277586,36.8363764232412,38.573580055120864,40.82730134571788
23.61,28.21360361223592,28.178874230717962,21.57628904574083,25.49269589702429,28.21360361223592,30.807909288895345,34.856934418216255,38.61,36.428632392473915,36.49908141096293,32.68114255089206,34.91830635229161,36.428632392473915,38.14715708766457,40.40690471198854
23.76,28.556236350805765,28.55457812136443,21.57900898581531,25.412736353517122,28.556236350805765,31.49527286238115,35.66686806176009,38.61,36.7305769353769,36.62923658002971,32.527382136719936,34.98827790641984,36.7305769353769,38.22687371305347,40.53062566882789
23.76,27.69638963925286,27.745090057809183,21.03237439716164,24.84480350164513,27.69638963925286,30.71004765010443,34.89812642841739,40.33,38.072507555861065,38.07106245099048,34.531425852138725,36.61177007460159,38.072507555861065,39.561824047403036,41.6762886226596
24.31,32.65997412027501,32.810415187158874,17.012174374327447,26.33933694219931,32.65997412027501,39.544301712373965,48.99985039710022,40.33,42.29316812003607,42.31289643634914,38.753033409712316,40.791642657063164,42.29316812003607,43.84534814553048,45.84852661055072
24.78,29.273342928546256,29.784193320535927,12.872738600832008,23.56034372558119,29.273342928546256,36.50368507169776,45.51114132714396,40.33,40.73604535110489,40.73794756779852,37.35573265504943,39.325654681373756,40.73604535110489,42.180211315157905,44.073162071163566
28.97,26.659376429555294,26.964268720590688,11.069126183500249,20.079024520827147,26.659376429555294,34.22638168855758,42.9956889790874,40.33,42.24658831680741,42.232012336081745,39.01246294107534,40.81081842944759,42.24658831680741,43.56534953992323,45.37571712517733
31.17,29.873420346124533,29.7401660978104,13.357213591995743,22.411941481190752,29.873420346124533,36.56032942333479,46.59289122473469,40.33,43.27638623259345,43.28631839324052,40.3915124263217,42.11134298708883,43.27638623259345,44.44920456771568,46.35574592958848
31.26,27.251908814856847,27.372367383575146,10.635834064492565,20.491886015370824,27.251908814856847,34.24978406692904,44.02792236323445,40.33,42.87730958290041,42.900698880693376,39.78952072311274,41.709298185184615,42.87730958290041,44.10609282858657,45.949664106820784
28.96,29.92988403813905,30.429301438126057,10.014002752430088,21.481995169487448,29.92988403813905,39.34459167894461,51.41358752794576,40.33,42.76915204807763,42.78484517850416,39.90024392965608,41.49878651615022,42.76915204807763,44.04628076524475,45.80671945211242
23.21,30.052581580237188,29.466805329619103,5.632954873448398,19.91005134855837,30.052581580237188,38.906930504367935,52.27017671210257,40.33,42.090716868802176,42.09472240874685,39.136658793066125,40.79979990033872,42.090716868802176,43.281121371314725,45.13265161762314
24.78,24.528552679951076,24.29111017382055,2.2104254715280263,14.39430075809588,24.528552679951076,33.620959838696095,46.34081946101906,40.33,41.210014345872075,41.2678246643172,37.71819057194698,39.944007328985506,41.210014345872075,42.69855384649036,44.85828242759441
24.27,27.662136406862302,27.319934214425146,4.296717042223804,17.47229671466866,27.662136406862302,36.60689918675377,51.024356470714785,40.33,41.74137904272311,41.76368531381668,38.11793605407238,40.301560623528985,41.74137904272311,43.280158613005426,45.38199489857993
23.92,27.133901375610606,26.97836167213518,2.914109978113914,16.650756853456812,27.133901375610606,37.015205052972895,50.785728377176746,40.33,42.42267087865093,42.34008096377338,38.172160547597244,40.68058005130294,42.42267087865093,44.01822093616786,46.420291210489076
24.85,24.08082095166435,24.730709923930718,2.2838795839531945,14.66090220685146,24.08082095166435,34.42156040834092,48.03919285304663,40.33,41.962742673333935,42.02006394433042,38.12407936729848,40.329650298802164,41.962742673333935,43.694920895293585,45.83517500340468
36.08,25.431159911287608,25.091436875225586,0.5415144733498892,14.923874841645869,25.431159911287608,34.77162927661666,49.60365727118448,41.52,43.16865948508021,43.24550228350745,39.4880098160466,41.525420215627925,43.16865948508021,44.959328325724954,47.256807500428366
36.65,31.151629376088323,31.08885247549915,6.2760347581378255,20.01488606271876,31.151629376088323,41.9511310684468,56.5395341969593,41.52,43.008155074601405,43.03593443842644,38.86583086465053,41.298048137749895,43.008155074601405,44.794362237943744,47.09278763826928
35.95,27.778314641810027,28.409807140634907,4.8784307624745,17.454853076211293,27.778314641810027,38.87258888429858,53.88786779047969,41.52,42.26745685685573,42.24553344021308,38.01098718217892,40.52449253269363,42.26745685685573,44.003607394972214,46.616924603725806
35.91,26.399794936315317,26.32409538775603,1.1296743061319605,15.90623432488644,26.399794936315317,36.70936069663536,51.93004750280133,41.52,42.754893397643066,42.76130064482187,38.051045852435706,40.90479712907175,42.754893397643066,44.69981823678449,47.531050517834615
36.43,26.800936661478417,26.643183597138652,0.689862457224524,16.233435613451036,26.800936661478417,37.134645869436866,51.64806821093044,41.52,44.23209425685708,44.23789086096624,38.92360013312435,41.95458016907156,44.23209425685708,46.49278459638178,49.62412602723208
36.46,35.49486158945512,34.786701008011626,8.958456635782682,24.913448101994888,35.49486158945512,45.000181378494474,60.10722080848404,41.52,45.265059298011984,45.23935685727918,39.629956105737975,42.992240897688205,45.265059298011984,47.44917951025705,50.93766620967575
36.05,33.772671719962446,33.260623911996404,7.515086112254039,22.72065437612042,33.772671719962446,44.15619397601546,58.488088904980486,41.52,43.072459002839736,43.153858363128485,36.90074482143099,40.533156619571656,43.072459002839736,45.913392264357995,49.415166362240775
36.14,35.50770615517885,35.402157559868726,9.14856113651216,24.12427037081372,35.50770615517885,45.89643604665176,61.68679640090972,41.52,44.524915928036506,44.41172465135641,38.07299519486645,41.73766086698049,44.524915928036506,47.03807179213901,50.865172346192196
36.19,33.856457988664005,33.94683471148378,8.564089933914147,23.54636001442509,33.856457988664005,45.57623721817032,58.32554477680172,41.52,43.23196952383137,43.23630487269284,36.27023291728008,40.338577725882956,43.23196952383137,46.106767848764626,50.30487345179406
38.28,29.176308390271515,29.40882742554787,3.118610251756036,18.174642632897303,29.176308390271515,40.411244710303436,55.649852958093106,41.52,45.12946292567129,45.047826838287456,38.32599783003398,42.370490771720696,45.12946292567129,47.7754209419877,51.74246301302086
38.5,31.69595904163852,31.54969617481477,4.088045945263138,20.48842511726926,31.69595904163852,42.73431839364281,58.70271849324437,41.52,46.693319509280634,46.76185701972754,39.5126347135082,43.82315975702926,46.693319509280634,49.6887271350432,53.95471734102141
38.54,33.178309987576085,33.048982026816226,5.056078933386379,21.29061648169045,33.178309987576085,44.134283581683576,61.78992748103483,41.52,46.578030946717675,46.60786583839334,39.55710513597401,43.502386504072426,46.578030946717675,49.57138238815333,54.11219368226246
36.55,27.437245057062,27.5660930477833,0.9562479398035985,16.15757244532915,27.437245057062,38.91985524970431,54.52494974417859,47.46,45.424941257926996,45.38771951583527,37.50436102286918,42.184417908315076,45.424941257926996,48.56636719604276,53.18115908788612
